node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_F	0	222	222	0.9098360655737705	244
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_AM	0	220	220	2	110
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_AM	0	220	220	2	110
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas geniculata	0	198	198	2	99
RND-OM	NA	NA	NA	NA	Stenotrophomonas geniculata	0	198	198	2	99
blaL2	bla-A	blaL2	BETA-LACTAM	CEPHALOSPORIN	Stenotrophomonas maltophilia_F	181	0	181	0.7418032786885246	244
bla-A	NA	NA	NA	NA	Stenotrophomonas maltophilia_F	0	181	181	0.7418032786885246	244
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas pavanii	0	163	163	1.9878048780487805	82
RND-OM	NA	NA	NA	NA	Stenotrophomonas pavanii	0	161	161	1.9634146341463414	82
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_AJ	0	134	134	2	67
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_AJ	0	134	134	2	67
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas maltophilia_A	126	0	126	0.984375	128
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_A	126	0	126	0.984375	128
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_A	126	0	126	0.984375	128
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_A	126	0	126	0.984375	128
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_A	126	0	126	0.984375	128
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas maltophilia_A	0	126	126	0.984375	128
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas sepilia	118	0	118	1	118
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas sepilia	118	0	118	1	118
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas sepilia	118	0	118	1	118
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas sepilia	118	0	118	1	118
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas sepilia	118	0	118	1	118
bla-B3	NA	NA	NA	NA	Stenotrophomonas sepilia	0	118	118	1	118
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas indicatrix	0	116	116	2	58
RND-OM	NA	NA	NA	NA	Stenotrophomonas indicatrix	0	116	116	2	58
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas maltophilia_AM	110	0	110	1	110
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AM	110	0	110	1	110
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AM	110	0	110	1	110
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AM	110	0	110	1	110
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_AM	110	0	110	1	110
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas maltophilia_AM	110	0	110	1	110
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_AM	110	0	110	1	110
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas maltophilia_AM	0	110	110	1	110
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_AM	0	110	110	1	110
bla-B3	NA	NA	NA	NA	Stenotrophomonas maltophilia_AM	0	110	110	1	110
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_Q	0	102	102	1.9615384615384615	52
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_Q	0	102	102	1.9615384615384615	52
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas geniculata	99	0	99	1	99
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas geniculata	99	0	99	1	99
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas geniculata	99	0	99	1	99
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas geniculata	99	0	99	1	99
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas geniculata	99	0	99	1	99
bla-B3	NA	NA	NA	NA	Stenotrophomonas geniculata	0	99	99	1	99
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas geniculata	98	0	98	0.98989898989899	99
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas geniculata	0	98	98	0.98989898989899	99
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_A	0	97	97	0.7578125	128
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_A	95	0	95	0.7421875	128
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas geniculata	94	0	94	0.9494949494949495	99
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas geniculata	0	94	94	0.9494949494949495	99
blaL2	bla-A	blaL2	BETA-LACTAM	CEPHALOSPORIN	Stenotrophomonas pavanii	82	0	82	1	82
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas pavanii	82	0	82	1	82
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas pavanii	82	0	82	1	82
bla-A	NA	NA	NA	NA	Stenotrophomonas pavanii	0	82	82	1	82
bla-B3	NA	NA	NA	NA	Stenotrophomonas pavanii	0	82	82	1	82
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas pavanii	81	0	81	0.9878048780487805	82
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas pavanii	81	0	81	0.9878048780487805	82
aac(6')-Iak	aac(6')_Steno	aac(6')-Iak	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas pavanii	81	0	81	0.9878048780487805	82
aac(6')_Steno	NA	NA	NA	NA	Stenotrophomonas pavanii	0	81	81	0.9878048780487805	82
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas pavanii	80	0	80	0.975609756097561	82
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas maltophilia_A	80	0	80	0.625	128
bla-B3	NA	NA	NA	NA	Stenotrophomonas maltophilia_A	0	80	80	0.625	128
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas pavanii	0	78	78	0.9512195121951219	82
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas pavanii	77	0	77	0.9390243902439024	82
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas sepilia	0	75	75	0.635593220338983	118
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas sepilia	74	0	74	0.6271186440677966	118
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_AL	0	74	74	2	37
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_P	0	74	74	2	37
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_AL	0	74	74	2	37
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_P	0	74	74	2	37
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AJ	67	0	67	1	67
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AJ	67	0	67	1	67
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AJ	67	0	67	1	67
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_AJ	67	0	67	1	67
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas sp003028475	0	66	66	2	33
RND-OM	NA	NA	NA	NA	Stenotrophomonas sp003028475	0	66	66	2	33
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas hibiscicola	0	61	61	1.967741935483871	31
RND-OM	NA	NA	NA	NA	Stenotrophomonas hibiscicola	0	60	60	1.935483870967742	31
blaL2	bla-A	blaL2	BETA-LACTAM	CEPHALOSPORIN	Stenotrophomonas sepilia	59	0	59	0.5	118
bla-A	NA	NA	NA	NA	Stenotrophomonas sepilia	0	59	59	0.5	118
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas indicatrix	58	0	58	1	58
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas indicatrix	58	0	58	1	58
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas indicatrix	58	0	58	1	58
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas indicatrix	58	0	58	1	58
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas lactitubi	0	52	52	1.9259259259259258	27
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_Q	51	0	51	0.9807692307692307	52
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_Q	51	0	51	0.9807692307692307	52
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_Q	51	0	51	0.9807692307692307	52
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_Q	51	0	51	0.9807692307692307	52
RND-OM	NA	NA	NA	NA	Stenotrophomonas lactitubi	0	51	51	1.8888888888888888	27
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas maltophilia_Q	50	0	50	0.9615384615384616	52
bla-B3	NA	NA	NA	NA	Stenotrophomonas maltophilia_Q	0	50	50	0.9615384615384616	52
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas sp002192255	0	48	48	2	24
RND-OM	NA	NA	NA	NA	Stenotrophomonas sp002192255	0	48	48	2	24
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_G	0	42	42	2	21
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_L	0	42	42	2	21
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_G	0	42	42	2	21
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_L	0	42	42	2	21
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas maltophilia_Q	40	0	40	0.7692307692307693	52
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas maltophilia_Q	0	40	40	0.7692307692307693	52
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas maltophilia_AL	37	0	37	1	37
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AL	37	0	37	1	37
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_P	37	0	37	1	37
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AL	37	0	37	1	37
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_P	37	0	37	1	37
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AL	37	0	37	1	37
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_P	37	0	37	1	37
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_AL	37	0	37	1	37
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_P	37	0	37	1	37
aac(6')_Steno	aac(6')_E	aac(6')	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_P	35	2	37	1	37
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas maltophilia_AL	0	37	37	1	37
blaL2	bla-A	blaL2	BETA-LACTAM	CEPHALOSPORIN	Stenotrophomonas maltophilia_AJ	36	0	36	0.5373134328358209	67
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas maltophilia_AL	36	0	36	0.972972972972973	37
bla-A	NA	NA	NA	NA	Stenotrophomonas maltophilia_AJ	0	36	36	0.5373134328358209	67
bla-B3	NA	NA	NA	NA	Stenotrophomonas maltophilia_AL	0	36	36	0.972972972972973	37
aac(6')_Steno	aac(6')_E	aac(6')	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_AL	35	0	35	0.9459459459459459	37
aac(6')_E	NA	NA	NA	NA	Stenotrophomonas maltophilia_AL	0	35	35	0.9459459459459459	37
aac(6')_E	NA	NA	NA	NA	Stenotrophomonas maltophilia_P	0	35	35	0.9459459459459459	37
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas sp003028475	33	0	33	1	33
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas sp003028475	33	0	33	1	33
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas sp003028475	33	0	33	1	33
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas sp003028475	33	0	33	1	33
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas hibiscicola	31	0	31	1	31
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas hibiscicola	31	0	31	1	31
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas hibiscicola	31	0	31	1	31
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas hibiscicola	0	31	31	1	31
bla-B3	NA	NA	NA	NA	Stenotrophomonas hibiscicola	0	31	31	1	31
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas sepilia	30	0	30	0.2542372881355932	118
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas hibiscicola	30	0	30	0.967741935483871	31
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas hibiscicola	30	0	30	0.967741935483871	31
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas hibiscicola	30	0	30	0.967741935483871	31
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas sepilia	0	30	30	0.2542372881355932	118
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_AJ	29	0	29	0.43283582089552236	67
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_AJ	0	29	29	0.43283582089552236	67
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_O	0	28	28	2	14
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_O	0	28	28	2	14
aac(6')_Steno	NA	NA	NA	NA	Stenotrophomonas sepilia	0	27	27	0.2288135593220339	118
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas lactitubi	26	0	26	0.9629629629629629	27
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas lactitubi	26	0	26	0.9629629629629629	27
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas lactitubi	26	0	26	0.9629629629629629	27
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas hibiscicola	26	0	26	0.8387096774193549	31
aac(6')-Iz	aac(6')_Steno	aac(6')-Iz	AMINOGLYCOSIDE	TOBRAMYCIN	Stenotrophomonas sepilia	26	0	26	0.22033898305084745	118
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas hibiscicola	0	26	26	0.8387096774193549	31
blaL2	bla-A	blaL2	BETA-LACTAM	CEPHALOSPORIN	Stenotrophomonas maltophilia_A	25	0	25	0.1953125	128
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas lactitubi	25	0	25	0.9259259259259259	27
bla-A	NA	NA	NA	NA	Stenotrophomonas maltophilia_A	0	25	25	0.1953125	128
blaL2	bla-A	blaL2	BETA-LACTAM	CEPHALOSPORIN	Stenotrophomonas sp002192255	24	0	24	1	24
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas sp002192255	24	0	24	1	24
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas sp002192255	24	0	24	1	24
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas sp002192255	24	0	24	1	24
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas sp002192255	24	0	24	1	24
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas sp002192255	24	0	24	1	24
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_AQ	0	24	24	2	12
MFS_efflux	NA	NA	NA	NA	Stenotrophomonas maltophilia_S	0	24	24	2	12
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_AQ	0	24	24	2	12
RND-OM	NA	NA	NA	NA	Stenotrophomonas maltophilia_S	0	24	24	2	12
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas sp002192255	0	24	24	1	24
bla-A	NA	NA	NA	NA	Stenotrophomonas sp002192255	0	24	24	1	24
sul	NA	NA	NA	NA	Stenotrophomonas maltophilia	0	24	24	0.03195739014647137	751
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas maltophilia_G	21	0	21	1	21
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_G	21	0	21	1	21
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_L	21	0	21	1	21
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_G	21	0	21	1	21
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_L	21	0	21	1	21
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_G	21	0	21	1	21
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_L	21	0	21	1	21
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_G	21	0	21	1	21
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_L	21	0	21	1	21
sul1	sul	sul1	SULFONAMIDE	SULFONAMIDE	Stenotrophomonas maltophilia	21	0	21	0.02796271637816245	751
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas maltophilia_G	0	21	21	1	21
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas maltophilia_G	20	0	20	0.9523809523809523	21
aac(6')_Steno	aac(6')_E	aac(6')	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas sp002192255	20	0	20	0.8333333333333334	24
aac(6')_E	NA	NA	NA	NA	Stenotrophomonas sp002192255	0	20	20	0.8333333333333334	24
bla-B3	NA	NA	NA	NA	Stenotrophomonas maltophilia_G	0	20	20	0.9523809523809523	21
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_G	19	0	19	0.9047619047619048	21
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_G	0	19	19	0.9047619047619048	21
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas maltophilia_L	18	0	18	0.8571428571428571	21
bla-B3	NA	NA	NA	NA	Stenotrophomonas maltophilia_L	0	18	18	0.8571428571428571	21
blaL2	bla-A	blaL2	BETA-LACTAM	CEPHALOSPORIN	Stenotrophomonas maltophilia_G	17	0	17	0.8095238095238095	21
bla-A	NA	NA	NA	NA	Stenotrophomonas maltophilia_G	0	17	17	0.8095238095238095	21
aph(3')-IIc	aph(3')-II	aph(3')-IIc	AMINOGLYCOSIDE	KANAMYCIN	Stenotrophomonas maltophilia_O	14	0	14	1	14
aph(6)-Id	aph(6)-I	aph(6)-Id	AMINOGLYCOSIDE	STREPTOMYCIN	Stenotrophomonas maltophilia	14	0	14	0.018641810918774968	751
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_O	14	0	14	1	14
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_O	14	0	14	1	14
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_O	14	0	14	1	14
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_O	14	0	14	1	14
blaL1	bla-B3	blaL1	BETA-LACTAM	CARBAPENEM	Stenotrophomonas maltophilia_O	14	0	14	1	14
aph(3'')-Ib	aph(3'')	aph(3'')-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Stenotrophomonas maltophilia	14	0	14	0.018641810918774968	751
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_AL	14	0	14	0.3783783783783784	37
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_O	14	0	14	1	14
aph(3'')	NA	NA	NA	NA	Stenotrophomonas maltophilia	0	14	14	0.018641810918774968	751
aph(3')-II	NA	NA	NA	NA	Stenotrophomonas maltophilia_O	0	14	14	1	14
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_AL	0	14	14	0.3783783783783784	37
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_O	0	14	14	1	14
bla-B3	NA	NA	NA	NA	Stenotrophomonas maltophilia_O	0	14	14	1	14
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AQ	12	0	12	1	12
emrA-sm	MFS_efflux	emrA	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_S	12	0	12	1	12
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AQ	12	0	12	1	12
emrB-sm	MFS_efflux	emrB	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_S	12	0	12	1	12
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_AQ	12	0	12	1	12
emrC	RND-OM	emrC	EFFLUX	EFFLUX	Stenotrophomonas maltophilia_S	12	0	12	1	12
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_AQ	12	0	12	1	12
smeF	RND-OM	smeF	QUINOLONE	QUINOLONE	Stenotrophomonas maltophilia_S	12	0	12	1	12
aph(6)-Smalt	aph(6)-I	aph(6)	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_S	12	0	12	1	12
aph(6)-I	NA	NA	NA	NA	Stenotrophomonas maltophilia_S	0	12	12	1	12
floR	cmlA_floR	floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Stenotrophomonas maltophilia	8	3	11	0.014647137150466045	751
aac(6')-Iak	aac(6')_Steno	aac(6')-Iak	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Stenotrophomonas maltophilia_Q	11	0	11	0.21153846153846154	52
