node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
blaOXA-1161	blaOXA-PR	blaOXA-1161	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	40	0	40	0.05326231691078562	751
tet_A_B_C_D	NA	NA	NA	NA	Aeromonas salmonicida	0	40	40	0.15267175572519084	262
sul1	sul	sul1	SULFONAMIDE	SULFONAMIDE	Aeromonas hydrophila	39	0	39	0.30708661417322836	127
sul1	sul	sul1	SULFONAMIDE	SULFONAMIDE	Aeromonas salmonicida	39	0	39	0.14885496183206107	262
cphA	bla-B2	cphA	BETA-LACTAM	CARBAPENEM	Aeromonas veronii_A	38	1	39	1	39
blaOXA-12_fam	blaOXA-PR	blaOXA	BETA-LACTAM	BETA-LACTAM	Aeromonas veronii_A	39	0	39	1	39
blaPER-3	blaPER	blaPER-3	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	39	0	39	0.05193075898801598	751
blaOXA-PR	NA	NA	NA	NA	Aeromonas veronii_A	0	39	39	1	39
aac(6')-Ib-cr5	aac(6')-Ib-cr	aac(6')-Ib-cr5	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	Aeromonas caviae	38	0	38	0.05059920106524634	751
aac(6')-Ib-cr	NA	NA	NA	NA	Aeromonas caviae	0	38	38	0.05059920106524634	751
bla-B2	NA	NA	NA	NA	Aeromonas veronii_A	0	38	38	0.9743589743589743	39
dfrA	NA	NA	NA	NA	Aeromonas salmonicida	0	38	38	0.1450381679389313	262
qnrS	qnr	qnrS	QUINOLONE	QUINOLONE	Aeromonas caviae	1	36	37	0.0492676431424767	751
ant(3'')-Ia	NA	NA	NA	NA	Aeromonas salmonicida	0	37	37	0.14122137404580154	262
qnrS	qnr	qnrS	QUINOLONE	QUINOLONE	Aeromonas veronii	1	35	36	0.11501597444089456	313
blaGES	bla-A	blaGES	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	3	33	36	0.047936085219707054	751
qnrS2	qnrS	qnrS2	QUINOLONE	QUINOLONE	Aeromonas caviae	36	0	36	0.047936085219707054	751
ant(3'')-Ia	NA	NA	NA	NA	Aeromonas hydrophila	0	36	36	0.28346456692913385	127
qnrS2	qnrS	qnrS2	QUINOLONE	QUINOLONE	Aeromonas veronii	35	0	35	0.11182108626198083	313
mcr-3_set	pmrC_gen	mcr-3	COLISTIN	COLISTIN	Aeromonas caviae	17	17	34	0.045272969374167776	751
aadA1	ant(3'')-Ia	aadA1	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas salmonicida	34	0	34	0.1297709923664122	262
tet(E)	tet_A_B_C_D	tet(E)	TETRACYCLINE	TETRACYCLINE	Aeromonas salmonicida	34	0	34	0.1297709923664122	262
catA	NA	NA	NA	NA	Aeromonas caviae	0	34	34	0.045272969374167776	751
aadA2	ant(3'')-Ia	aadA2	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas caviae	33	0	33	0.043941411451398134	751
floR	cmlA_floR	floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Aeromonas salmonicida	33	0	33	0.12595419847328243	262
cmlA_floR	NA	NA	NA	NA	Aeromonas salmonicida	0	33	33	0.12595419847328243	262
aac(6')-Ib-G	aac(6')-Ib	aac(6')-Ib	AMINOGLYCOSIDE	GENTAMICIN	Aeromonas caviae	23	9	32	0.0426098535286285	751
blaCMY	CMY2-MIR-ACT-EC	blaCMY	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	1	31	32	0.0426098535286285	751
arr	AMR	arr	RIFAMYCIN	RIFAMYCIN	Aeromonas caviae	1	31	32	0.0426098535286285	751
sul	NA	NA	NA	NA	Aeromonas dhakensis	0	32	32	0.2644628099173554	121
blaOXA-10_fam	blaOXA	blaOXA	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	13	18	31	0.041278295605858856	751
catB	NA	NA	NA	NA	Aeromonas hydrophila	0	29	29	0.2283464566929134	127
sul	NA	NA	NA	NA	Aeromonas veronii	0	29	29	0.0926517571884984	313
tmexC	RND-peri	tmexC	TETRACYCLINE	TIGECYCLINE	Aeromonas caviae	2	26	28	0.037283621837549935	751
toprJ	RND-OM	toprJ	TETRACYCLINE	TIGECYCLINE	Aeromonas caviae	2	26	28	0.037283621837549935	751
sul1	sul	sul1	SULFONAMIDE	SULFONAMIDE	Aeromonas veronii	28	0	28	0.08945686900958466	313
ant(3'')-Ia	NA	NA	NA	NA	Aeromonas veronii	0	28	28	0.08945686900958466	313
ant(3'')-Ij	ant(3'')-I	ant(3'')-Ij/aac(6')-Ib	AMINOGLYCOSIDE	GENTAMICIN/SPECTINOMYCIN/STREPTOMYCIN	Aeromonas caviae	27	0	27	0.03595206391478029	751
catB3	catB	catB3	PHENICOL	CHLORAMPHENICOL	Aeromonas salmonicida	27	0	27	0.10305343511450382	262
cphA1	cphA	cphA1	BETA-LACTAM	CARBAPENEM	Aeromonas hydrophila	27	0	27	0.2125984251968504	127
tmexD	RND-IM	tmexD	TETRACYCLINE	TIGECYCLINE	Aeromonas caviae	27	0	27	0.03595206391478029	751
bla-A	bla	bla	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	5	22	27	0.03595206391478029	751
tet(E)	tet_A_B_C_D	tet(E)	TETRACYCLINE	TETRACYCLINE	Aeromonas hydrophila	27	0	27	0.2125984251968504	127
blaOXA-1	blaOXA-1_fam	blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Aeromonas salmonicida	27	0	27	0.10305343511450382	262
RND-IM	NA	NA	NA	NA	Aeromonas caviae	0	27	27	0.03595206391478029	751
aac(6')-Ib	NA	NA	NA	NA	Aeromonas caviae	0	27	27	0.03595206391478029	751
ant(3'')-I	NA	NA	NA	NA	Aeromonas caviae	0	27	27	0.03595206391478029	751
blaOXA-1_fam	NA	NA	NA	NA	Aeromonas salmonicida	0	27	27	0.10305343511450382	262
catB	NA	NA	NA	NA	Aeromonas salmonicida	0	27	27	0.10305343511450382	262
qnrVC	NA	NA	NA	NA	Aeromonas salmonicida	0	27	27	0.10305343511450382	262
dfrA14	dfrA	dfrA14	TRIMETHOPRIM	TRIMETHOPRIM	Aeromonas salmonicida	26	0	26	0.09923664122137404	262
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Aeromonas hydrophila	14	12	26	0.2047244094488189	127
blaOXA-427_fam	blaOXA-PR	blaOXA	BETA-LACTAM	CARBAPENEM	Aeromonas media	21	5	26	1	26
qnrVC	NA	NA	NA	NA	Aeromonas caviae	0	26	26	0.03462050599201065	751
cmlA5	cmlA	cmlA5	PHENICOL	CHLORAMPHENICOL	Aeromonas salmonicida	25	0	25	0.09541984732824428	262
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	12	13	25	0.033288948069241014	751
blaMOX	blaCMY-FOX	blaMOX	BETA-LACTAM	CEPHALOSPORIN	Aeromonas media	8	17	25	0.9615384615384616	26
blaKPC-2	blaKPC	blaKPC-2	BETA-LACTAM	CARBAPENEM	Aeromonas hydrophila	25	0	25	0.1968503937007874	127
blaOXA-10	blaOXA-10_fam	blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Aeromonas salmonicida	25	0	25	0.09541984732824428	262
aac(3)-II	NA	NA	NA	NA	Aeromonas caviae	0	25	25	0.033288948069241014	751
blaKPC	NA	NA	NA	NA	Aeromonas hydrophila	0	25	25	0.1968503937007874	127
blaOXA-10_fam	NA	NA	NA	NA	Aeromonas salmonicida	0	25	25	0.09541984732824428	262
cmlA	NA	NA	NA	NA	Aeromonas salmonicida	0	25	25	0.09541984732824428	262
aac(3)-IId	aac(3)-II	aac(3)-IId	AMINOGLYCOSIDE	GENTAMICIN	Aeromonas caviae	24	0	24	0.03195739014647137	751
aac(6')-Ib-G	aac(6')-Ib	aac(6')-Ib	AMINOGLYCOSIDE	GENTAMICIN	Aeromonas salmonicida	24	0	24	0.0916030534351145	262
msr(E)	msr	msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Aeromonas salmonicida	24	0	24	0.0916030534351145	262
tmexC	RND-peri	tmexC	TETRACYCLINE	TIGECYCLINE	Aeromonas salmonicida	24	0	24	0.0916030534351145	262
tmexD	RND-IM	tmexD	TETRACYCLINE	TIGECYCLINE	Aeromonas salmonicida	24	0	24	0.0916030534351145	262
mph(E)	mph_3	mph(E)	MACROLIDE	ERYTHROMYCIN	Aeromonas salmonicida	24	0	24	0.0916030534351145	262
mcr-3	mcr-3_set	mcr-3	COLISTIN	COLISTIN	Aeromonas caviae	17	7	24	0.03195739014647137	751
qnrVC4	qnrVC	qnrVC4	QUINOLONE	QUINOLONE	Aeromonas salmonicida	24	0	24	0.0916030534351145	262
toprJ1	toprJ	toprJ1	TETRACYCLINE	TIGECYCLINE	Aeromonas salmonicida	24	0	24	0.0916030534351145	262
RND-IM	NA	NA	NA	NA	Aeromonas salmonicida	0	24	24	0.0916030534351145	262
RND-peri	NA	NA	NA	NA	Aeromonas salmonicida	0	24	24	0.0916030534351145	262
aac(6')-Ib	NA	NA	NA	NA	Aeromonas salmonicida	0	24	24	0.0916030534351145	262
mph_3	NA	NA	NA	NA	Aeromonas salmonicida	0	24	24	0.0916030534351145	262
msr	NA	NA	NA	NA	Aeromonas salmonicida	0	24	24	0.0916030534351145	262
toprJ	NA	NA	NA	NA	Aeromonas salmonicida	0	24	24	0.0916030534351145	262
aph(3')-Ia	aph(3')-I	aph(3')-Ia	AMINOGLYCOSIDE	KANAMYCIN	Aeromonas caviae	23	0	23	0.03062583222370173	751
catA1	catA	catA1	PHENICOL	CHLORAMPHENICOL	Aeromonas caviae	23	0	23	0.03062583222370173	751
aadA1	ant(3'')-Ia	aadA1	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas hydrophila	23	0	23	0.18110236220472442	127
blaCMY-4	blaCMY	blaCMY-4	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	23	0	23	0.03062583222370173	751
aph(3')-I	NA	NA	NA	NA	Aeromonas caviae	0	23	23	0.03062583222370173	751
cmlA	cmlA_floR	cmlA	PHENICOL	CHLORAMPHENICOL	Aeromonas caviae	1	21	22	0.02929427430093209	751
cphA	bla-B2	cphA	BETA-LACTAM	CARBAPENEM	Aeromonas allosaccharophila	19	3	22	1	22
blaOXA-12_fam	blaOXA-PR	blaOXA	BETA-LACTAM	BETA-LACTAM	Aeromonas allosaccharophila	20	2	22	1	22
blaNDM-1	blaNDM	blaNDM-1	BETA-LACTAM	CARBAPENEM	Aeromonas caviae	22	0	22	0.02929427430093209	751
tmexC3	tmexC	tmexC3	TETRACYCLINE	TIGECYCLINE	Aeromonas caviae	22	0	22	0.02929427430093209	751
toprJ1	toprJ	toprJ1	TETRACYCLINE	TIGECYCLINE	Aeromonas caviae	22	0	22	0.02929427430093209	751
blaNDM	NA	NA	NA	NA	Aeromonas caviae	0	22	22	0.02929427430093209	751
dfrA12_A21	NA	NA	NA	NA	Aeromonas caviae	0	22	22	0.02929427430093209	751
mph_gen	NA	NA	NA	NA	Aeromonas hydrophila	0	22	22	0.1732283464566929	127
blaVEB	bla-A2	blaVEB	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	1	20	21	0.02796271637816245	751
mph(A)	mph_gen	mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Aeromonas hydrophila	21	0	21	0.16535433070866143	127
ble-MBL	sequest	ble	BLEOMYCIN	BLEOMYCIN	Aeromonas caviae	21	0	21	0.02796271637816245	751
blaMOX-25	blaMOX	blaMOX-25	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	21	0	21	0.02796271637816245	751
blaMOX-8	blaMOX	blaMOX-8	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	21	0	21	0.02796271637816245	751
blaOXA-PR	NA	NA	NA	NA	Aeromonas media	0	21	21	0.8076923076923077	26
sequest	NA	NA	NA	NA	Aeromonas caviae	0	21	21	0.02796271637816245	751
tet_A_B_C_D	NA	NA	NA	NA	Aeromonas dhakensis	0	21	21	0.17355371900826447	121
blaFOX	blaCMY-FOX	blaFOX	BETA-LACTAM	CEPHALOSPORIN	Aeromonas allosaccharophila	14	6	20	0.9090909090909091	22
blaOXA-PR	NA	NA	NA	NA	Aeromonas allosaccharophila	0	20	20	0.9090909090909091	22
dfrA12	dfrA12_A21	dfrA12	TRIMETHOPRIM	TRIMETHOPRIM	Aeromonas caviae	19	0	19	0.02529960053262317	751
bla-B2	NA	NA	NA	NA	Aeromonas allosaccharophila	0	19	19	0.8636363636363636	22
blaOXA-1_fam	NA	NA	NA	NA	Aeromonas caviae	0	19	19	0.02529960053262317	751
cmlA5	cmlA	cmlA5	PHENICOL	CHLORAMPHENICOL	Aeromonas caviae	18	0	18	0.023968042609853527	751
sul1	sul	sul1	SULFONAMIDE	SULFONAMIDE	Aeromonas dhakensis	18	0	18	0.1487603305785124	121
bla-A	NA	NA	NA	NA	Aeromonas hydrophila	0	18	18	0.14173228346456693	127
arr-3	arr	arr-3	RIFAMYCIN	RIFAMYCIN	Aeromonas caviae	17	0	17	0.022636484687083888	751
sat2_fam	sat	sat2	STREPTOTHRICIN	STREPTOTHRICIN	Aeromonas caviae	17	0	17	0.022636484687083888	751
blaOXA-PR	bla-D	blaOXA	BETA-LACTAM	BETA-LACTAM	Aeromonas taiwanensis	14	3	17	1	17
blaOXA-427_fam	blaOXA-PR	blaOXA	BETA-LACTAM	CARBAPENEM	Aeromonas rivipollensis	17	0	17	1	17
blaMOX-9	blaMOX	blaMOX-9	BETA-LACTAM	CEPHALOSPORIN	Aeromonas media	17	0	17	0.6538461538461539	26
blaOXA-10	blaOXA-10_fam	blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	17	0	17	0.022636484687083888	751
blaOXA-1	blaOXA-1_fam	blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	17	0	17	0.022636484687083888	751
blaOXA-PR	NA	NA	NA	NA	Aeromonas rivipollensis	0	17	17	1	17
pmrC_gen	NA	NA	NA	NA	Aeromonas caviae	0	17	17	0.022636484687083888	751
sat	NA	NA	NA	NA	Aeromonas caviae	0	17	17	0.022636484687083888	751
aph(6)-Id	aph(6)-I	aph(6)-Id	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas hydrophila	16	0	16	0.12598425196850394	127
mph(A)	mph_gen	mph(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Aeromonas veronii	16	0	16	0.051118210862619806	313
aph(3'')-Ib	aph(3'')	aph(3'')-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas hydrophila	16	0	16	0.12598425196850394	127
aph(3'')	NA	NA	NA	NA	Aeromonas hydrophila	0	16	16	0.12598425196850394	127
aph(6)-I	NA	NA	NA	NA	Aeromonas hydrophila	0	16	16	0.12598425196850394	127
mph_gen	NA	NA	NA	NA	Aeromonas veronii	0	16	16	0.051118210862619806	313
catB3	catB	catB3	PHENICOL	CHLORAMPHENICOL	Aeromonas hydrophila	15	0	15	0.11811023622047244	127
aac(6')-31	aac(6')-set_A	aac(6')-31	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Aeromonas caviae	15	0	15	0.019973368841544607	751
dfrA12	dfrA12_A21	dfrA12	TRIMETHOPRIM	TRIMETHOPRIM	Aeromonas hydrophila	15	0	15	0.11811023622047244	127
cphA	bla-B2	cphA	BETA-LACTAM	CARBAPENEM	Aeromonas jandaei	15	0	15	1	15
blaOXA-12_fam	blaOXA-PR	blaOXA	BETA-LACTAM	BETA-LACTAM	Aeromonas jandaei	15	0	15	1	15
blaOXA-1159	blaOXA-PR	blaOXA-1159	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	15	0	15	0.019973368841544607	751
aac(6')-set_A	NA	NA	NA	NA	Aeromonas caviae	0	15	15	0.019973368841544607	751
bla-B2	NA	NA	NA	NA	Aeromonas jandaei	0	15	15	1	15
blaOXA-2_fam	NA	NA	NA	NA	Aeromonas caviae	0	15	15	0.019973368841544607	751
blaOXA-PR	NA	NA	NA	NA	Aeromonas jandaei	0	15	15	1	15
dfrA	NA	NA	NA	NA	Aeromonas dhakensis	0	15	15	0.12396694214876033	121
dfrA12_A21	NA	NA	NA	NA	Aeromonas hydrophila	0	15	15	0.11811023622047244	127
aph(6)-Id	aph(6)-I	aph(6)-Id	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas salmonicida	14	0	14	0.05343511450381679	262
catB8	catB	catB8	PHENICOL	CHLORAMPHENICOL	Aeromonas caviae	14	0	14	0.018641810918774968	751
aph(3'')-Ib	aph(3'')	aph(3'')-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas salmonicida	14	0	14	0.05343511450381679	262
sul2	sul	sul2	SULFONAMIDE	SULFONAMIDE	Aeromonas dhakensis	14	0	14	0.11570247933884298	121
tet(A)	tet_A_B_C_D	tet(A)	TETRACYCLINE	TETRACYCLINE	Aeromonas dhakensis	14	0	14	0.11570247933884298	121
blaMOX-18	blaMOX	blaMOX-18	BETA-LACTAM	CEPHALOSPORIN	Aeromonas caviae	14	0	14	0.018641810918774968	751
blaOXA-2	blaOXA-2_fam	blaOXA-2	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	14	0	14	0.018641810918774968	751
blaOXA-1154	blaOXA-PR	blaOXA-1154	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	14	0	14	0.018641810918774968	751
blaOXA-1158	blaOXA-PR	blaOXA-1158	BETA-LACTAM	BETA-LACTAM	Aeromonas caviae	14	0	14	0.018641810918774968	751
aph(3'')	NA	NA	NA	NA	Aeromonas salmonicida	0	14	14	0.05343511450381679	262
aph(6)-I	NA	NA	NA	NA	Aeromonas salmonicida	0	14	14	0.05343511450381679	262
bla-D	NA	NA	NA	NA	Aeromonas taiwanensis	0	14	14	0.8235294117647058	17
blaCMY-FOX	NA	NA	NA	NA	Aeromonas allosaccharophila	0	14	14	0.6363636363636364	22
aadA2	ant(3'')-Ia	aadA2	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas hydrophila	13	0	13	0.10236220472440945	127
aadA2	ant(3'')-Ia	aadA2	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas veronii	13	0	13	0.04153354632587859	313
aph(3')-Ia	aph(3')-I	aph(3')-Ia	AMINOGLYCOSIDE	KANAMYCIN	Aeromonas veronii	13	0	13	0.04153354632587859	313
dfrA14	dfrA	dfrA14	TRIMETHOPRIM	TRIMETHOPRIM	Aeromonas caviae	13	0	13	0.017310252996005325	751
mcr-3_set	pmrC_gen	mcr-3	COLISTIN	COLISTIN	Aeromonas veronii	10	3	13	0.04153354632587859	313
aadA1	ant(3'')-Ia	aadA1	AMINOGLYCOSIDE	STREPTOMYCIN	Aeromonas veronii	13	0	13	0.04153354632587859	313
tet(C)	tet_A_B_C_D	tet(C)	TETRACYCLINE	TETRACYCLINE	Aeromonas caviae	13	0	13	0.017310252996005325	751
blaOXA-PR	bla-D	blaOXA	BETA-LACTAM	BETA-LACTAM	Aeromonas sanarellii	13	0	13	1	13
tet(A)	tet_A_B_C_D	tet(A)	TETRACYCLINE	TETRACYCLINE	Aeromonas hydrophila	13	0	13	0.10236220472440945	127
cphA	bla-B2	cphA	BETA-LACTAM	CARBAPENEM	Aeromonas sobria	13	0	13	1	13
blaMOX	blaCMY-FOX	blaMOX	BETA-LACTAM	CEPHALOSPORIN	Aeromonas sanarellii	13	0	13	1	13
blaOXA-12_fam	blaOXA-PR	blaOXA	BETA-LACTAM	BETA-LACTAM	Aeromonas sobria	13	0	13	1	13
blaGES-48	blaGES	blaGES-48	BETA-LACTAM	CARBAPENEM	Aeromonas caviae	13	0	13	0.017310252996005325	751
