node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
msr(E)	msr	msr(E)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Pasteurella multocida	20	0	20	0.023668639053254437	845
mph(E)	mph_3	mph(E)	MACROLIDE	ERYTHROMYCIN	Pasteurella multocida	20	0	20	0.023668639053254437	845
mph_3	NA	NA	NA	NA	Pasteurella multocida	0	20	20	0.023668639053254437	845
msr	NA	NA	NA	NA	Pasteurella multocida	0	20	20	0.023668639053254437	845
tet_A_B_C_D	NA	NA	NA	NA	Pasteurella multocida	0	16	16	0.01893491124260355	845
dfrA	NA	NA	NA	NA	Pasteurella multocida	0	15	15	0.01775147928994083	845
dfrA14	dfrA	dfrA14	TRIMETHOPRIM	TRIMETHOPRIM	Pasteurella multocida	14	0	14	0.016568047337278107	845
catA	NA	NA	NA	NA	Pasteurella multocida	0	12	12	0.014201183431952662	845
catA3	catA	catA3	PHENICOL	CHLORAMPHENICOL	Pasteurella multocida	9	0	9	0.010650887573964497	845
tet(B)	tet_A_B_C_D	tet(B)	TETRACYCLINE	TETRACYCLINE	Pasteurella multocida	7	0	7	0.008284023668639054	845
tet(A)	tet_A_B_C_D	tet(A)	TETRACYCLINE	TETRACYCLINE	Pasteurella multocida	7	0	7	0.008284023668639054	845
estT	AMR	estT	MACROLIDE	TYLOSIN	Pasteurella multocida	5	0	5	0.005917159763313609	845
AMR	NA	NA	NA	NA	Pasteurella multocida	0	5	5	0.005917159763313609	845
dfr_gen	NA	NA	NA	NA	Pasteurella multocida	0	5	5	0.005917159763313609	845
aadA25	ant(3'')-Ia	aadA25	AMINOGLYCOSIDE	STREPTOMYCIN	Pasteurella multocida	3	0	3	0.0035502958579881655	845
catA2	catA	catA2	PHENICOL	CHLORAMPHENICOL	Pasteurella multocida	3	0	3	0.0035502958579881655	845
dfrA4	dfr_gen	dfrA4	TRIMETHOPRIM	TRIMETHOPRIM	Pasteurella multocida	3	0	3	0.0035502958579881655	845
ant(2'')-Ia	ant(2'')	ant(2'')-Ia	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Pasteurella multocida	3	0	3	0.0035502958579881655	845
blaROB	bla-A	blaROB	BETA-LACTAM	CEPHALOSPORIN	Pasteurella multocida	1	2	3	0.0035502958579881655	845
blaOXA-2	blaOXA-2_fam	blaOXA-2	BETA-LACTAM	BETA-LACTAM	Pasteurella multocida	3	0	3	0.0035502958579881655	845
blaTEM-1	blaTEM	blaTEM-1	BETA-LACTAM	BETA-LACTAM	Pasteurella multocida	3	0	3	0.0035502958579881655	845
ant(2'')	NA	NA	NA	NA	Pasteurella multocida	0	3	3	0.0035502958579881655	845
blaOXA-2_fam	NA	NA	NA	NA	Pasteurella multocida	0	3	3	0.0035502958579881655	845
blaTEM	NA	NA	NA	NA	Pasteurella multocida	0	3	3	0.0035502958579881655	845
tet(Y)	tet_A_B_C_D	tet(Y)	TETRACYCLINE	TETRACYCLINE	Pasteurella multocida	2	0	2	0.002366863905325444	845
dfrA20	dfr_gen	dfrA20	TRIMETHOPRIM	TRIMETHOPRIM	Pasteurella multocida	2	0	2	0.002366863905325444	845
aac(3)-Ia	aac(3)-I	aac(3)-Ia	AMINOGLYCOSIDE	GENTAMICIN	Pasteurella multocida	1	0	1	0.001183431952662722	845
dfrA1	dfrA	dfrA1	TRIMETHOPRIM	TRIMETHOPRIM	Pasteurella multocida	1	0	1	0.001183431952662722	845
blaROB-1	blaROB	blaROB-1	BETA-LACTAM	CEPHALOSPORIN	Pasteurella multocida	1	0	1	0.001183431952662722	845
blaROB-10	blaROB	blaROB-10	BETA-LACTAM	CEPHALOSPORIN	Pasteurella multocida	1	0	1	0.001183431952662722	845
aac(3)-I	NA	NA	NA	NA	Pasteurella multocida	0	1	1	0.001183431952662722	845
bla-A	NA	NA	NA	NA	Pasteurella multocida	0	1	1	0.001183431952662722	845
