node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
bla-A	NA	NA	NA	NA	Bordetella hinzii	0	5	5	0.07936507936507936	63
floR2	floR	floR2	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Bordetella pertussis	4	0	4	5.525625086337892e-4	7239
tet(A)	tet_A_B_C_D	tet(A)	TETRACYCLINE	TETRACYCLINE	Bordetella pertussis	4	0	4	5.525625086337892e-4	7239
blaTEM-116	blaTEM	blaTEM-116	BETA-LACTAM	BETA-LACTAM	Bordetella pertussis	4	0	4	5.525625086337892e-4	7239
aph(3')-I	NA	NA	NA	NA	Bordetella pertussis	0	4	4	5.525625086337892e-4	7239
floR	NA	NA	NA	NA	Bordetella pertussis	0	4	4	5.525625086337892e-4	7239
aac(6')-Ib'	aac(6')-Ib-G	aac(6')-Ib'	AMINOGLYCOSIDE	GENTAMICIN	Bordetella pertussis	2	0	2	2.762812543168946e-4	7239
aph(3')-I(H957)	aph(3')-I	aph(3')-I(H957)	AMINOGLYCOSIDE	KANAMYCIN	Bordetella pertussis	2	0	2	2.762812543168946e-4	7239
aph(3')-Ib	aph(3')-I	aph(3')-Ib	AMINOGLYCOSIDE	KANAMYCIN	Bordetella pertussis	2	0	2	2.762812543168946e-4	7239
sul2	sul	sul2	SULFONAMIDE	SULFONAMIDE	Bordetella trematum	2	0	2	0.25	8
blaTEM-229	blaTEM	blaTEM-229	BETA-LACTAM	BETA-LACTAM	Bordetella pertussis	2	0	2	2.762812543168946e-4	7239
aac(6')-Ib-G	NA	NA	NA	NA	Bordetella pertussis	0	2	2	2.762812543168946e-4	7239
sul	NA	NA	NA	NA	Bordetella trematum	0	2	2	0.25	8
aadA11	ant(3'')-Ia	aadA11	AMINOGLYCOSIDE	STREPTOMYCIN	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
aph(3')-Ia	aph(3')-I	aph(3')-Ia	AMINOGLYCOSIDE	KANAMYCIN	Bordetella_C sp021325795	1	0	1	1	1
catA16	catA	catA16	PHENICOL	CHLORAMPHENICOL	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
emrC_Lis	RND-OM	emrC	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
tet(31)	tet_A_B_C_D	tet(31)	TETRACYCLINE	TETRACYCLINE	Bordetella trematum	1	0	1	0.125	8
mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
blaOXA-PR	bla-D	blaOXA	BETA-LACTAM	BETA-LACTAM	Bordetella_C sp002261215	1	0	1	1	1
blaOXA-2	blaOXA-2_fam	blaOXA-2	BETA-LACTAM	BETA-LACTAM	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
blaTEM-181	blaTEM	blaTEM-181	BETA-LACTAM	BETA-LACTAM	Bordetella_C sp021325795	1	0	1	1	1
blaTEM-2	blaTEM	blaTEM-2	BETA-LACTAM	BETA-LACTAM	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
blaTEM-229	blaTEM	blaTEM-229	BETA-LACTAM	BETA-LACTAM	Bordetella holmesii	1	0	1	0.011235955056179775	89
dfrB8	dfrB	dfrB8	TRIMETHOPRIM	TRIMETHOPRIM	Bordetella pertussis	1	0	1	1.381406271584473e-4	7239
RND-OM	NA	NA	NA	NA	Bordetella pertussis	0	1	1	1.381406271584473e-4	7239
ant(3'')-Ia	NA	NA	NA	NA	Bordetella pertussis	0	1	1	1.381406271584473e-4	7239
aph(3')-I	NA	NA	NA	NA	Bordetella_C sp021325795	0	1	1	1	1
bla-D	NA	NA	NA	NA	Bordetella_C sp002261215	0	1	1	1	1
blaOXA-2_fam	NA	NA	NA	NA	Bordetella pertussis	0	1	1	1.381406271584473e-4	7239
blaTEM	NA	NA	NA	NA	Bordetella holmesii	0	1	1	0.011235955056179775	89
blaTEM	NA	NA	NA	NA	Bordetella_C sp021325795	0	1	1	1	1
catA	NA	NA	NA	NA	Bordetella pertussis	0	1	1	1.381406271584473e-4	7239
dfrB	NA	NA	NA	NA	Bordetella pertussis	0	1	1	1.381406271584473e-4	7239
mef_gen	NA	NA	NA	NA	Bordetella pertussis	0	1	1	1.381406271584473e-4	7239
msr	NA	NA	NA	NA	Bordetella pertussis	0	1	1	1.381406271584473e-4	7239
tet_A_B_C_D	NA	NA	NA	NA	Bordetella trematum	0	1	1	0.125	8
