node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
blaCGA	bla-A_Chryseo	blaCGA	BETA-LACTAM	CEPHALOSPORIN	Chryseobacterium sediminis	1	0	1	1	1
blaCGA	bla-A_Chryseo	blaCGA	BETA-LACTAM	CEPHALOSPORIN	Chryseobacterium sp024158915	1	0	1	1	1
blaCGA	bla-A_Chryseo	blaCGA	BETA-LACTAM	CEPHALOSPORIN	Chryseobacterium viscerum	1	0	1	1	1
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Chryseobacterium cucumeris	1	0	1	0.2	5
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium aquifrigidense	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium bernardetii	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium contaminans	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium jejuense	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium paridis	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium pennae	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium sediminis	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium sp024158915	1	0	1	1	1
blaIND	blaB-IND-MUS	blaIND	BETA-LACTAM	CARBAPENEM	Chryseobacterium viscerum	1	0	1	1	1
sul2	sul	sul2	SULFONAMIDE	SULFONAMIDE	Chryseobacterium sp003182335	1	0	1	0.25	4
blaCPS	bla-B3	blaCPS	BETA-LACTAM	CARBAPENEM	Chryseobacterium balustinum	1	0	1	1	1
blaCPS	bla-B3	blaCPS	BETA-LACTAM	CARBAPENEM	Chryseobacterium schmidteae	1	0	1	1	1
blaCPS	bla-B3	blaCPS	BETA-LACTAM	CARBAPENEM	Chryseobacterium sp020991435	1	0	1	1	1
blaCGA-1	blaCGA	blaCGA-1	BETA-LACTAM	CEPHALOSPORIN	Chryseobacterium gleum	1	0	1	0.25	4
blaCHM-1	blaCHM	blaCHM-1	BETA-LACTAM	CARBAPENEM	Chryseobacterium rhizosphaerae	1	0	1	0.2	5
blaCHM-1	blaCHM	blaCHM-1	BETA-LACTAM	CARBAPENEM	Chryseobacterium sp918698085	1	0	1	1	1
blaCIA-1	blaCIA	blaCIA-1	BETA-LACTAM	CEPHALOSPORIN	Chryseobacterium indologenes	1	0	1	0.125	8
blaCIA-4	blaCIA	blaCIA-4	BETA-LACTAM	CEPHALOSPORIN	Chryseobacterium indologenes	1	0	1	0.125	8
blaIND-15	blaIND	blaIND-15	BETA-LACTAM	CARBAPENEM	Chryseobacterium indologenes	1	0	1	0.125	8
blaCGB-1	blaIND	blaCGB-1	BETA-LACTAM	CARBAPENEM	Chryseobacterium gleum	1	0	1	0.25	4
blaTEM-116	blaTEM	blaTEM-116	BETA-LACTAM	BETA-LACTAM	Chryseobacterium sp001424145	1	0	1	0.5	2
bla-A	NA	NA	NA	NA	Chryseobacterium cucumeris	0	1	1	0.2	5
bla-A_Chryseo	NA	NA	NA	NA	Chryseobacterium sediminis	0	1	1	1	1
bla-A_Chryseo	NA	NA	NA	NA	Chryseobacterium sp024158915	0	1	1	1	1
bla-A_Chryseo	NA	NA	NA	NA	Chryseobacterium viscerum	0	1	1	1	1
bla-B3	NA	NA	NA	NA	Chryseobacterium balustinum	0	1	1	1	1
bla-B3	NA	NA	NA	NA	Chryseobacterium schmidteae	0	1	1	1	1
bla-B3	NA	NA	NA	NA	Chryseobacterium sp020991435	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium aquifrigidense	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium bernardetii	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium contaminans	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium indologenes	0	1	1	0.125	8
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium jejuense	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium paridis	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium pennae	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium sediminis	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium sp024158915	0	1	1	1	1
blaB-IND-MUS	NA	NA	NA	NA	Chryseobacterium viscerum	0	1	1	1	1
blaCHM	NA	NA	NA	NA	Chryseobacterium sp918698085	0	1	1	1	1
blaTEM	NA	NA	NA	NA	Chryseobacterium sp001424145	0	1	1	0.5	2
sul	NA	NA	NA	NA	Chryseobacterium sp003182335	0	1	1	0.25	4
