node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
tet(A)	tet_A_B_C_D	tet(A)	TETRACYCLINE	TETRACYCLINE	Vibrio cholerae	245	0	245	0.02308272093461466	10614
catA	NA	NA	NA	NA	Vibrio cholerae	0	237	237	0.022328999434708875	10614
tet	NA	NA	NA	NA	Vibrio diabolicus	0	218	218	2	109
blaPER	bla-A2	blaPER	BETA-LACTAM	CEPHALOSPORIN	Vibrio cholerae	1	194	195	0.018371961560203504	10614
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	38	153	191	0.017995100810250613	10614
blaPER-7	blaPER	blaPER-7	BETA-LACTAM	CEPHALOSPORIN	Vibrio cholerae	191	0	191	0.017995100810250613	10614
aac(3)-II	NA	NA	NA	NA	Vibrio cholerae	0	173	173	0.016299227435462596	10614
tet_A_B_C_D	NA	NA	NA	NA	Vibrio parahaemolyticus	0	168	168	0.023496503496503496	7150
qnrVC4	qnrVC	qnrVC4	QUINOLONE	QUINOLONE	Vibrio cholerae	166	0	166	0.015639721123045035	10614
aph(3')-Ia	aph(3')-I	aph(3')-Ia	AMINOGLYCOSIDE	KANAMYCIN	Vibrio cholerae	149	0	149	0.014038062935745242	10614
aph(3')-I	NA	NA	NA	NA	Vibrio cholerae	0	149	149	0.014038062935745242	10614
blaCARB_gen	NA	NA	NA	NA	Vibrio cholerae	0	147	147	0.013849632560768797	10614
sul	NA	NA	NA	NA	Vibrio parahaemolyticus	0	144	144	0.02013986013986014	7150
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio anguillarum	140	0	140	0.9790209790209791	143
tet	NA	NA	NA	NA	Vibrio anguillarum	0	140	140	0.9790209790209791	143
blaCARB-9	blaPSE	blaCARB-9	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	134	0	134	0.012624835123421895	10614
blaTEM-1	blaTEM	blaTEM-1	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	134	0	134	0.012624835123421895	10614
blaCMY	CMY2-MIR-ACT-EC	blaCMY	BETA-LACTAM	CEPHALOSPORIN	Vibrio cholerae	4	128	132	0.01243640474844545	10614
qnr	NA	NA	NA	NA	Vibrio parahaemolyticus	0	132	132	0.018461538461538463	7150
sul2	sul	sul2	SULFONAMIDE	SULFONAMIDE	Vibrio parahaemolyticus	129	0	129	0.01804195804195804	7150
blaCMY-4	blaCMY	blaCMY-4	BETA-LACTAM	CEPHALOSPORIN	Vibrio cholerae	126	0	126	0.011871113623516111	10614
catA1	catA	catA1	PHENICOL	CHLORAMPHENICOL	Vibrio cholerae	124	0	124	0.011682683248539664	10614
dfrA15	dfrA	dfrA15	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio cholerae	119	0	119	0.01121160731109855	10614
tet(D)	tet_A_B_C_D	tet(D)	TETRACYCLINE	TETRACYCLINE	Vibrio cholerae	116	0	116	0.01092896174863388	10614
catA2	catA	catA2	PHENICOL	CHLORAMPHENICOL	Vibrio cholerae	111	0	111	0.010457885811192764	10614
catC	cat	catC	PHENICOL	CHLORAMPHENICOL	Vibrio diabolicus	109	0	109	1	109
blaCARB	blaCARB_gen	blaCARB	BETA-LACTAM	BETA-LACTAM	Vibrio diabolicus	81	28	109	1	109
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio diabolicus	109	0	109	1	109
tet(35)	tet	tet(35)	TETRACYCLINE	TETRACYCLINE	Vibrio diabolicus	109	0	109	1	109
cat	NA	NA	NA	NA	Vibrio diabolicus	0	109	109	1	109
tet	NA	NA	NA	NA	Vibrio harveyi	0	108	108	2	54
qnrS	qnr	qnrS	QUINOLONE	QUINOLONE	Vibrio parahaemolyticus	90	16	106	0.014825174825174826	7150
tet	NA	NA	NA	NA	Vibrio owensii	0	105	105	1.9811320754716981	53
blaCARB-7	blaPSE	blaCARB-7	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	101	0	101	0.009515733936310533	10614
aac(3)-IId	aac(3)-II	aac(3)-IId	AMINOGLYCOSIDE	GENTAMICIN	Vibrio cholerae	97	0	97	0.009138873186357642	10614
blaCARB_gen	NA	NA	NA	NA	Vibrio diabolicus	0	81	81	0.7431192660550459	109
fos-Vibrio	fos_GT	fos	FOSFOMYCIN	FOSFOMYCIN	Vibrio parahaemolyticus	79	0	79	0.01104895104895105	7150
fos_GT	NA	NA	NA	NA	Vibrio parahaemolyticus	0	79	79	0.01104895104895105	7150
aac(3)-IIe	aac(3)-II	aac(3)-IIe	AMINOGLYCOSIDE	GENTAMICIN	Vibrio cholerae	76	0	76	0.007160354249104956	10614
tet(59)	tet_A_B_C_D	tet(59)	TETRACYCLINE	TETRACYCLINE	Vibrio parahaemolyticus	76	0	76	0.01062937062937063	7150
qnrVC5	qnrVC	qnrVC5	QUINOLONE	QUINOLONE	Vibrio cholerae	74	0	74	0.00697192387412851	10614
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio splendidus	70	0	70	0.9859154929577465	71
tet	NA	NA	NA	NA	Vibrio splendidus	0	70	70	0.9859154929577465	71
tet(B)	tet_A_B_C_D	tet(B)	TETRACYCLINE	TETRACYCLINE	Vibrio parahaemolyticus	69	0	69	0.00965034965034965	7150
dfrA	NA	NA	NA	NA	Vibrio parahaemolyticus	0	69	69	0.00965034965034965	7150
blaCARB-4	blaPSE	blaCARB-4	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	66	0	66	0.006218202374222725	10614
blaCARB-32	blaCARB	blaCARB-32	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	65	0	65	0.00909090909090909	7150
blaCARB_gen	NA	NA	NA	NA	Vibrio alginolyticus	0	62	62	0.1618798955613577	383
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio crassostreae	59	0	59	0.9833333333333333	60
tet	NA	NA	NA	NA	Vibrio crassostreae	0	59	59	0.9833333333333333	60
floR	cmlA_floR	floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Vibrio parahaemolyticus	58	0	58	0.008111888111888113	7150
cmlA_floR	NA	NA	NA	NA	Vibrio parahaemolyticus	0	58	58	0.008111888111888113	7150
tet(B)	tet_A_B_C_D	tet(B)	TETRACYCLINE	TETRACYCLINE	Vibrio cholerae	55	0	55	0.005181835311852271	10614
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio harveyi	54	0	54	1	54
tet(35)	tet	tet(35)	TETRACYCLINE	TETRACYCLINE	Vibrio harveyi	54	0	54	1	54
tet(C)	tet_A_B_C_D	tet(C)	TETRACYCLINE	TETRACYCLINE	Vibrio cholerae	54	0	54	0.005087620124364048	10614
blaCARB_gen	NA	NA	NA	NA	Vibrio harveyi	0	54	54	1	54
blaVHH	blaCARB_gen	blaVHH	BETA-LACTAM	BETA-LACTAM	Vibrio harveyi	53	0	53	0.9814814814814815	54
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio owensii	53	0	53	1	53
blaCARB_gen	NA	NA	NA	NA	Vibrio owensii	0	53	53	1	53
blaVHW	blaCARB_gen	blaVHW	BETA-LACTAM	BETA-LACTAM	Vibrio owensii	52	0	52	0.9811320754716981	53
tet(35)	tet	tet(35)	TETRACYCLINE	TETRACYCLINE	Vibrio owensii	52	0	52	0.9811320754716981	53
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio aestuarianus	51	0	51	1	51
arr	AMR	arr	RIFAMYCIN	RIFAMYCIN	Vibrio cholerae	7	44	51	0.004804974561899378	10614
blaCTX-M	NA	NA	NA	NA	Vibrio cholerae	0	51	51	0.004804974561899378	10614
tet	NA	NA	NA	NA	Vibrio aestuarianus	0	51	51	1	51
qnrVC	qnr	qnrVC	QUINOLONE	QUINOLONE	Vibrio metschnikovii	17	32	49	0.33793103448275863	145
blaCARB-34	blaCARB	blaCARB-34	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	49	0	49	0.006853146853146854	7150
aph(6)-Id	aph(6)-I	aph(6)-Id	AMINOGLYCOSIDE	STREPTOMYCIN	Vibrio parahaemolyticus	48	0	48	0.006713286713286713	7150
aph(3'')-Ib	aph(3'')	aph(3'')-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Vibrio parahaemolyticus	48	0	48	0.006713286713286713	7150
AMR	NA	NA	NA	NA	Vibrio metoecus	0	48	48	3	16
aph(3'')	NA	NA	NA	NA	Vibrio parahaemolyticus	0	48	48	0.006713286713286713	7150
aph(6)-I	NA	NA	NA	NA	Vibrio parahaemolyticus	0	48	48	0.006713286713286713	7150
blaCTX-M-15	blaCTX-M	blaCTX-M-15	BETA-LACTAM	CEPHALOSPORIN	Vibrio cholerae	47	0	47	0.004428113811946486	10614
dfrA	NA	NA	NA	NA	Vibrio metschnikovii	0	47	47	0.32413793103448274	145
qnrVC9	qnrVC	qnrVC9	QUINOLONE	QUINOLONE	Vibrio cholerae	46	0	46	0.004333898624458263	10614
tet	NA	NA	NA	NA	Vibrio natriegens	0	46	46	2	23
blaCARB-17	blaCARB	blaCARB-17	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	44	0	44	0.006153846153846154	7150
blaOXA-10_fam	blaOXA	blaOXA	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	2	40	42	0.00395703787450537	10614
dfrA12	dfrA12_A21	dfrA12	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio cholerae	40	0	40	0.003768607499528924	10614
blaOXA-10	blaOXA-10_fam	blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Vibrio cholerae	40	0	40	0.003768607499528924	10614
gyrA	NA	gyrA_S83I	QUINOLONE	QUINOLONE	Vibrio parahaemolyticus	40	0	40	0.005594405594405594	7150
dfrA12_A21	NA	NA	NA	NA	Vibrio cholerae	0	40	40	0.003768607499528924	10614
qnrVC	qnr	qnrVC	QUINOLONE	QUINOLONE	Vibrio parahaemolyticus	7	32	39	0.005454545454545455	7150
arr-2	arr	arr-2	RIFAMYCIN	RIFAMYCIN	Vibrio cholerae	39	0	39	0.003674392312040701	10614
blaCARB-2	blaPSE	blaCARB-2	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	39	0	39	0.003674392312040701	10614
tet(G)	tet_A_B_C_D	tet(G)	TETRACYCLINE	TETRACYCLINE	Vibrio cholerae	38	0	38	0.003580177124552478	10614
blaCARB-31	blaCARB	blaCARB-31	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	38	0	38	0.005314685314685315	7150
bla-A	NA	NA	NA	NA	Vibrio cholerae	0	38	38	0.003580177124552478	10614
tet	NA	NA	NA	NA	Vibrio campbellii	0	38	38	2	19
cmlA	cmlA_floR	cmlA	PHENICOL	CHLORAMPHENICOL	Vibrio cholerae	1	36	37	0.003485961937064255	10614
cmlA5	cmlA	cmlA5	PHENICOL	CHLORAMPHENICOL	Vibrio cholerae	36	0	36	0.0033917467495760316	10614
varG	bla-B	varG	BETA-LACTAM	CARBAPENEM	Vibrio anguillarum	36	0	36	0.2517482517482518	143
bla-B	NA	NA	NA	NA	Vibrio anguillarum	0	36	36	0.2517482517482518	143
qnrC	qnr	qnrC	QUINOLONE	QUINOLONE	Vibrio parahaemolyticus	35	0	35	0.0048951048951048955	7150
dfrA23	dfr_gen	dfrA23	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio cholerae	35	0	35	0.0032975315620878084	10614
qnrVC	qnr	qnrVC	QUINOLONE	QUINOLONE	Vibrio anguillarum	34	0	34	0.23776223776223776	143
blaCARB-56	blaCARB	blaCARB-56	BETA-LACTAM	BETA-LACTAM	Vibrio alginolyticus	34	0	34	0.08877284595300261	383
qnr	NA	NA	NA	NA	Vibrio anguillarum	0	34	34	0.23776223776223776	143
dfrA31	dfrA	dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio cholerae	33	0	33	0.0031091011871113624	10614
blaCARB-36	blaCARB	blaCARB-36	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	33	0	33	0.004615384615384616	7150
aac(3)-Ia	aac(3)-I	aac(3)-Ia	AMINOGLYCOSIDE	GENTAMICIN	Vibrio cholerae	32	0	32	0.003014885999623139	10614
floR2	floR	floR2	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Vibrio cholerae	32	0	32	0.003014885999623139	10614
aac(3)-I	NA	NA	NA	NA	Vibrio cholerae	0	32	32	0.003014885999623139	10614
blaCARB-43	blaCARB	blaCARB-43	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	31	0	31	0.004335664335664336	7150
dfrA14	dfrA	dfrA14	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio cholerae	30	0	30	0.002826455624646693	10614
tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	Vibrio cholerae	30	0	30	0.002826455624646693	10614
tet(M-W-O-S)	NA	NA	NA	NA	Vibrio cholerae	0	30	30	0.002826455624646693	10614
blaCARB-57	blaCARB	blaCARB-57	BETA-LACTAM	BETA-LACTAM	Vibrio diabolicus	28	0	28	0.25688073394495414	109
blaCARB-45	blaCARB	blaCARB-45	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	28	0	28	0.003916083916083916	7150
catB3	catB	catB3	PHENICOL	CHLORAMPHENICOL	Vibrio cholerae	26	0	26	0.0024495948746938007	10614
qnrVC	qnr	qnrVC	QUINOLONE	QUINOLONE	Vibrio mimicus	21	5	26	0.43333333333333335	60
dfrA31	dfrA	dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio parahaemolyticus	23	0	23	0.0032167832167832168	7150
dfrA46	dfrA	dfrA46	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio parahaemolyticus	23	0	23	0.0032167832167832168	7150
fos-Vibrio	fos_GT	fos	FOSFOMYCIN	FOSFOMYCIN	Vibrio diabolicus	23	0	23	0.21100917431192662	109
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio natriegens	23	0	23	1	23
tet(35)	tet	tet(35)	TETRACYCLINE	TETRACYCLINE	Vibrio natriegens	23	0	23	1	23
fos_GT	NA	NA	NA	NA	Vibrio diabolicus	0	23	23	0.21100917431192662	109
ant(2'')-Ia	ant(2'')	ant(2'')-Ia	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Vibrio parahaemolyticus	22	0	22	0.003076923076923077	7150
blaVEB	bla-A2	blaVEB	BETA-LACTAM	CEPHALOSPORIN	Vibrio parahaemolyticus	1	21	22	0.003076923076923077	7150
ant(2'')	NA	NA	NA	NA	Vibrio parahaemolyticus	0	22	22	0.003076923076923077	7150
blaOXA-1_fam	blaOXA	blaOXA	BETA-LACTAM	BETA-LACTAM	Vibrio cholerae	3	18	21	0.001978518937252685	10614
aac(6')-Ib-cr5	aac(6')-Ib-cr	aac(6')-Ib-cr5	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	Vibrio cholerae	21	0	21	0.001978518937252685	10614
qnrVC6	qnrVC	qnrVC6	QUINOLONE	QUINOLONE	Vibrio metschnikovii	21	0	21	0.14482758620689656	145
aac(6')-Ib-cr	NA	NA	NA	NA	Vibrio cholerae	0	21	21	0.001978518937252685	10614
qnr	NA	NA	NA	NA	Vibrio mimicus	0	21	21	0.35	60
blaCARB-44	blaCARB	blaCARB-44	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	20	0	20	0.002797202797202797	7150
dfrA	NA	NA	NA	NA	Vibrio fluvialis	0	20	20	0.09302325581395349	215
blaVHH	blaCARB_gen	blaVHH	BETA-LACTAM	BETA-LACTAM	Vibrio campbellii	19	0	19	1	19
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio campbellii	19	0	19	1	19
tet(35)	tet	tet(35)	TETRACYCLINE	TETRACYCLINE	Vibrio campbellii	19	0	19	1	19
blaCARB_gen	NA	NA	NA	NA	Vibrio campbellii	0	19	19	1	19
qnrVC	qnr	qnrVC	QUINOLONE	QUINOLONE	Vibrio fluvialis	4	14	18	0.08372093023255814	215
blaOXA-1	blaOXA-1_fam	blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Vibrio cholerae	18	0	18	0.0016958733747880158	10614
sul	NA	NA	NA	NA	Vibrio fluvialis	0	18	18	0.08372093023255814	215
aac(6')-Ib-AKT	aac(6')-Ib	aac(6')-Ib	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Vibrio cholerae	1	16	17	0.0016016581872997928	10614
sul2	sul	sul2	SULFONAMIDE	SULFONAMIDE	Vibrio fluvialis	17	0	17	0.07906976744186046	215
tet(A)	tet_A_B_C_D	tet(A)	TETRACYCLINE	TETRACYCLINE	Vibrio parahaemolyticus	17	0	17	0.0023776223776223776	7150
blaCARB-47	blaCARB	blaCARB-47	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	17	0	17	0.0023776223776223776	7150
qnr	NA	NA	NA	NA	Vibrio metschnikovii	0	17	17	0.11724137931034483	145
almE	AMR	almE	COLISTIN	COLISTIN	Vibrio metoecus	16	0	16	1	16
almF	AMR	almF	COLISTIN	COLISTIN	Vibrio metoecus	16	0	16	1	16
almG	AMR	almG	COLISTIN	COLISTIN	Vibrio metoecus	16	0	16	1	16
floR	cmlA_floR	floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Vibrio fluvialis	16	0	16	0.07441860465116279	215
aac(6')-Ib3	aac(6')-Ib-AKT	aac(6')-Ib3	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Vibrio cholerae	16	0	16	0.0015074429998115696	10614
qnrS2	qnrS	qnrS2	QUINOLONE	QUINOLONE	Vibrio parahaemolyticus	16	0	16	0.0022377622377622378	7150
parC	NA	parC_S85F	QUINOLONE	QUINOLONE	Vibrio parahaemolyticus	16	0	16	0.0022377622377622378	7150
arr	NA	NA	NA	NA	Vibrio parahaemolyticus	0	16	16	0.0022377622377622378	7150
cmlA_floR	NA	NA	NA	NA	Vibrio fluvialis	0	16	16	0.07441860465116279	215
dfrA31	dfrA	dfrA31	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio parahaemolyticus	15	0	15	0.002097902097902098	7150
sul1	sul	sul1	SULFONAMIDE	SULFONAMIDE	Vibrio parahaemolyticus	15	0	15	0.002097902097902098	7150
blaCARB-46	blaCARB	blaCARB-46	BETA-LACTAM	BETA-LACTAM	Vibrio parahaemolyticus	15	0	15	0.002097902097902098	7150
dfrA31	dfrA	dfrA31	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio fluvialis	14	0	14	0.06511627906976744	215
arr-2	arr	arr-2	RIFAMYCIN	RIFAMYCIN	Vibrio parahaemolyticus	14	0	14	0.001958041958041958	7150
ant(3'')-Ia	NA	NA	NA	NA	Vibrio parahaemolyticus	0	14	14	0.001958041958041958	7150
aph(6)-Id	aph(6)-I	aph(6)-Id	AMINOGLYCOSIDE	STREPTOMYCIN	Vibrio fluvialis	13	0	13	0.06046511627906977	215
aph(3'')-Ib	aph(3'')	aph(3'')-Ib	AMINOGLYCOSIDE	STREPTOMYCIN	Vibrio fluvialis	13	0	13	0.06046511627906977	215
aph(3'')	NA	NA	NA	NA	Vibrio fluvialis	0	13	13	0.06046511627906977	215
aph(6)-I	NA	NA	NA	NA	Vibrio fluvialis	0	13	13	0.06046511627906977	215
tet_A_B_C_D	NA	NA	NA	NA	Vibrio fluvialis	0	13	13	0.06046511627906977	215
dfrA46	dfrA	dfrA46	TRIMETHOPRIM	TRIMETHOPRIM	Vibrio cholerae	12	0	12	0.0011305822498586771	10614
tet(34)	tet	tet(34)	TETRACYCLINE	TETRACYCLINE	Vibrio sp006124995	12	0	12	1	12
blaCTX-M	NA	NA	NA	NA	Vibrio parahaemolyticus	0	12	12	0.0016783216783216783	7150
tet	NA	NA	NA	NA	Vibrio sp006124995	0	12	12	1	12
