node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
erm-23S_rRNA	NA	NA	NA	NA	Corynebacterium diphtheriae	0	72	72	0.04130808950086059	1743
aadA5	aadA_4_5	aadA5	AMINOGLYCOSIDE	STREPTOMYCIN	Corynebacterium diphtheriae	65	0	65	0.037292025243832475	1743
aadA_4_5	NA	NA	NA	NA	Corynebacterium diphtheriae	0	65	65	0.037292025243832475	1743
ant(3'')-Ia	NA	NA	NA	NA	Corynebacterium diphtheriae	0	34	34	0.019506597819850834	1743
dfrA16	dfrA	dfrA16	TRIMETHOPRIM	TRIMETHOPRIM	Corynebacterium diphtheriae	24	0	24	0.013769363166953529	1743
aadA1	ant(3'')-Ia	aadA1	AMINOGLYCOSIDE	STREPTOMYCIN	Corynebacterium diphtheriae	24	0	24	0.013769363166953529	1743
dfrA15	dfrA	dfrA15	TRIMETHOPRIM	TRIMETHOPRIM	Corynebacterium diphtheriae	15	0	15	0.008605851979345954	1743
ant(2'')-Ia	ant(2'')	ant(2'')-Ia	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Corynebacterium diphtheriae	10	0	10	0.005737234652897304	1743
blaOXA-2	blaOXA-2_fam	blaOXA-2	BETA-LACTAM	BETA-LACTAM	Corynebacterium diphtheriae	10	0	10	0.005737234652897304	1743
ant(2'')	NA	NA	NA	NA	Corynebacterium diphtheriae	0	10	10	0.005737234652897304	1743
blaOXA-2_fam	NA	NA	NA	NA	Corynebacterium diphtheriae	0	10	10	0.005737234652897304	1743
aadA2	ant(3'')-Ia	aadA2	AMINOGLYCOSIDE	STREPTOMYCIN	Corynebacterium diphtheriae	7	0	7	0.004016064257028112	1743
cmlA4	cmlA	cmlA4	PHENICOL	CHLORAMPHENICOL	Corynebacterium diphtheriae	7	0	7	0.004016064257028112	1743
dfrA15	dfrA	dfrA	TRIMETHOPRIM	TRIMETHOPRIM	Corynebacterium diphtheriae	7	0	7	0.004016064257028112	1743
cmlA	NA	NA	NA	NA	Corynebacterium diphtheriae	0	7	7	0.004016064257028112	1743
tet(Z)	tet_A_B_C_D	tet(Z)	TETRACYCLINE	TETRACYCLINE	Corynebacterium diphtheriae	3	0	3	0.0017211703958691911	1743
aadA15	ant(3'')-Ia	aadA15	AMINOGLYCOSIDE	STREPTOMYCIN	Corynebacterium diphtheriae	2	0	2	0.0011474469305794606	1743
aadA13	ant(3'')-Ia	aadA13	AMINOGLYCOSIDE	STREPTOMYCIN	Corynebacterium diphtheriae	1	0	1	5.737234652897303e-4	1743
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Corynebacterium diphtheriae	1	0	1	5.737234652897303e-4	1743
aac(3)-XI	aac(3)_gen	aac(3)-XI	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Corynebacterium diphtheriae	1	0	1	5.737234652897303e-4	1743
aac(3)_gen	NA	NA	NA	NA	Corynebacterium diphtheriae	0	1	1	5.737234652897303e-4	1743
bla-A	NA	NA	NA	NA	Corynebacterium diphtheriae	0	1	1	5.737234652897303e-4	1743
