node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
dfr_gen	NA	NA	NA	NA	Clostridioides difficile	0	287	287	0.010913792447807734	26297
aac(6')-Ie2	aac(6')-Ie_fam	aac(6')-Ie/aph(2'')-If2	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Clostridioides difficile	194	0	194	0.007377267368901395	26297
mreE	NA	mreE_Y721C	BETA-LACTAM	CEPHALOSPORIN	Clostridioides difficile	187	0	187	0.007111077309198768	26297
catP	catA11	catP	PHENICOL	CHLORAMPHENICOL	Clostridioides difficile	174	0	174	0.006616724341179602	26297
catA11	NA	NA	NA	NA	Clostridioides difficile	0	174	174	0.006616724341179602	26297
tetA(P)	tet_MFS_efflux	tetA(P)	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	166	0	166	0.006312507130090885	26297
tet_rib_protect	NA	NA	NA	NA	Clostridioides difficile	0	166	166	0.006312507130090885	26297
tetB(P)	tet_rib_protect	tetB(P)	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	164	0	164	0.006236452827318706	26297
mreE	NA	mreE_A694V	BETA-LACTAM	CEPHALOSPORIN	Clostridioides difficile	136	0	136	0.005171692588508195	26297
gyrB	NA	gyrB_D426V	QUINOLONE	QUINOLONE	Clostridioides difficile	116	0	116	0.004411149560786401	26297
mef_gen	NA	NA	NA	NA	Clostridioides difficile	0	115	115	0.0043731224094003115	26297
cfr(E)	cfr_gen	cfr(E)	PHENICOL/LINCOSAMIDE/OXAZOLIDINONE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/LINEZOLID/THIAMPHENICOL/TIAMULIN/VIRGINIAMYCIN	Clostridioides difficile	108	0	108	0.004106932349697684	26297
tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	103	0	103	0.003916796592767236	26297
aac(6')_E	NA	NA	NA	NA	Clostridioides difficile	0	97	97	0.0036886336844506977	26297
aac(6')_E111	aac(6')_E	aac(6')-E111	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Clostridioides difficile	93	0	93	0.003536525078906339	26297
npmA	npmA_gen	npmA	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Clostridioides difficile	63	0	63	0.0023957105373236492	26297
npmA_gen	NA	NA	NA	NA	Clostridioides difficile	0	63	63	0.0023957105373236492	26297
mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	Clostridioides difficile	60	0	60	0.0022816290831653803	26297
tet(W)	tet(M-W-O-S)	tet(W)	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	59	0	59	0.0022436019317792905	26297
aac(6')	NA	NA	NA	NA	Clostridioides difficile	0	56	56	0.0021295204776210215	26297
mef(H)	mef_gen	mef(H)	MACROLIDE	ERYTHROMYCIN	Clostridioides difficile	55	0	55	0.0020914933262349317	26297
mreE	NA	mreE_A795L	BETA-LACTAM	CEPHALOSPORIN	Clostridioides difficile	55	0	55	0.0020914933262349317	26297
lnu_CDP	NA	NA	NA	NA	Clostridioides difficile	0	49	49	0.0018633304179183937	26297
gyrA	NA	gyrA_A118S	QUINOLONE	QUINOLONE	Clostridioides difficile	47	0	47	0.0017872761151462144	26297
lnu(C)	lnu_CDP	lnu(C)	LINCOSAMIDE	LINCOSAMIDE	Clostridioides difficile	46	0	46	0.0017492489637601248	26297
aac(6')-Im	aac(6')	aac(6')-Im	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Clostridioides difficile	43	0	43	0.0016351675096018558	26297
aph(2'')-IIa	aph(2'')	aph(2'')-IIa	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Clostridioides difficile	43	0	43	0.0016351675096018558	26297
aph(2'')	NA	NA	NA	NA	Clostridioides difficile	0	43	43	0.0016351675096018558	26297
erm(G)	erm-23S_rRNA	erm(G)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/LINCOSAMIDE/STREPTOGRAMIN/TYLOSIN	Clostridioides difficile	42	0	42	0.001597140358215766	26297
vanXY-G_fam	NA	NA	NA	NA	Clostridioides difficile	0	42	42	0.001597140358215766	26297
vanW	NA	NA	NA	NA	Clostridioides difficile	0	41	41	0.0015591132068296764	26297
vanY_BG	NA	NA	NA	NA	Clostridioides difficile	0	41	41	0.0015591132068296764	26297
vanR-G	vanR-ABDEGLN	vanR-G	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	40	0	40	0.0015210860554435866	26297
vanS-G	vanS_ACDEFG	vanS-G	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	40	0	40	0.0015210860554435866	26297
vanT-G	vanT-G_fam	vanT-G	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	40	0	40	0.0015210860554435866	26297
vanU-G	vanU	vanU-G	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	40	0	40	0.0015210860554435866	26297
vanXY-G	vanXY-G_fam	vanXY	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	40	0	40	0.0015210860554435866	26297
vanY-G1	vanY_BG	vanY-G1	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	40	0	40	0.0015210860554435866	26297
vanW-G	vanW	vanW-G	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	40	0	40	0.0015210860554435866	26297
vanU	NA	NA	NA	NA	Clostridioides difficile	0	40	40	0.0015210860554435866	26297
gyrB	NA	gyrB_R447K	QUINOLONE	QUINOLONE	Clostridioides difficile	37	0	37	0.0014070046012853177	26297
msr	NA	NA	NA	NA	Clostridioides difficile	0	36	36	0.001368977449899228	26297
msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	Clostridioides difficile	35	0	35	0.0013309502985131385	26297
gyrA	NA	gyrA_T82A	QUINOLONE	QUINOLONE	Clostridioides difficile	34	0	34	0.0012929231471270487	26297
erm(Q)	erm-23S_rRNA	erm(Q)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/LINCOSAMIDE/STREPTOGRAMIN	Clostridioides difficile	32	0	32	0.0012168688443548693	26297
mreE	NA	mreE_M496V	BETA-LACTAM	CEPHALOSPORIN	Clostridioides difficile	27	0	27	0.001026733087424421	26297
aph(2'')-Ih	aph(2'')-If_h	aph(2'')-Ih	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Clostridioides difficile	26	0	26	9.887059360383314e-4	26297
erm(A)	erm-23S_rRNA	erm(A)	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	Clostridioides difficile	26	0	26	9.887059360383314e-4	26297
aph(2'')-IVa	aph-Ie-IVa	aph(2'')-IVa	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Clostridioides difficile	22	0	22	8.365973304939727e-4	26297
tet(L)	tet_L_K_45	tet(L)	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	22	0	22	8.365973304939727e-4	26297
aph-Ie-IVa	NA	NA	NA	NA	Clostridioides difficile	0	22	22	8.365973304939727e-4	26297
tet_L_K_45	NA	NA	NA	NA	Clostridioides difficile	0	22	22	8.365973304939727e-4	26297
nimB-Cd	AMR	nimB-Cd	NITROIMIDAZOLE	NITROIMIDAZOLE	Clostridioides difficile_F	20	0	20	1	20
gyrB	NA	gyrB_S366A	QUINOLONE	QUINOLONE	Clostridioides difficile_F	20	0	20	1	20
gyrB	NA	gyrB_S416A	QUINOLONE	QUINOLONE	Clostridioides difficile_F	20	0	20	1	20
gyrB	NA	gyrB_V130I	QUINOLONE	QUINOLONE	Clostridioides difficile_F	20	0	20	1	20
mreE	NA	mreE_A694T	BETA-LACTAM	CEPHALOSPORIN	Clostridioides difficile	20	0	20	7.605430277217933e-4	26297
AMR	NA	NA	NA	NA	Clostridioides difficile_F	0	20	20	1	20
nimB-Cd	AMR	nimB-Cd	NITROIMIDAZOLE	NITROIMIDAZOLE	Clostridioides difficile_A	19	0	19	1	19
gyrB	NA	gyrB_S366A	QUINOLONE	QUINOLONE	Clostridioides difficile_A	19	0	19	1	19
gyrB	NA	gyrB_S416A	QUINOLONE	QUINOLONE	Clostridioides difficile_A	19	0	19	1	19
AMR	NA	NA	NA	NA	Clostridioides difficile_A	0	19	19	1	19
fosXCC	fosX_gen	fosXCC	FOSFOMYCIN	FOSFOMYCIN	Clostridioides difficile	16	0	16	6.084344221774346e-4	26297
gyrB	NA	gyrB_E466K	QUINOLONE	QUINOLONE	Clostridioides difficile	16	0	16	6.084344221774346e-4	26297
fosX_gen	NA	NA	NA	NA	Clostridioides difficile	0	16	16	6.084344221774346e-4	26297
vanR-Cd	vanR-ABDEGLN	vanR-Cd	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile_F	15	0	15	0.75	20
vanZ1	vanZ	vanZ	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	15	0	15	5.704072707913451e-4	26297
vanR-ABDEGLN	NA	NA	NA	NA	Clostridioides difficile_F	0	15	15	0.75	20
nimB-Cd	AMR	nimB-Cd	NITROIMIDAZOLE	NITROIMIDAZOLE	Clostridioides difficile_D	13	0	13	1	13
cplR	abc-f	cplR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	CLINDAMYCIN/LINCOMYCIN/RETAPAMULIN/VIRGINIAMYCIN	Clostridioides difficile_D	13	0	13	1	13
AMR	NA	NA	NA	NA	Clostridioides difficile_D	0	13	13	1	13
abc-f	NA	NA	NA	NA	Clostridioides difficile_D	0	13	13	1	13
blaTEM	bla-A	blaTEM	BETA-LACTAM	BETA-LACTAM	Clostridioides difficile	5	7	12	4.5632581663307604e-4	26297
gyrB	NA	gyrB_S416A	QUINOLONE	QUINOLONE	Clostridioides difficile_D	12	0	12	0.9230769230769231	13
gyrA	NA	gyrA_D81N	QUINOLONE	QUINOLONE	Clostridioides difficile	11	0	11	4.1829866524698635e-4	26297
rpoB	NA	rpoB_S550F	RIFAMYCIN	RIFAXIMIN	Clostridioides difficile	11	0	11	4.1829866524698635e-4	26297
erm(C)	erm-23S_rRNA	erm(C)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	Clostridioides difficile	10	0	10	3.8027151386089666e-4	26297
blaCDD	bla-D	blaCDD	BETA-LACTAM	BETA-LACTAM	Clostridioides difficile_D	10	0	10	0.7692307692307693	13
rpoB	NA	rpoB_S550Y	RIFAMYCIN	RIFAXIMIN	Clostridioides difficile	10	0	10	3.8027151386089666e-4	26297
bla-D	NA	NA	NA	NA	Clostridioides difficile_D	0	10	10	0.7692307692307693	13
vanZ1	vanZ	vanZ1	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile_D	8	0	8	0.6153846153846154	13
aadA1	ant(3'')-Ia	aadA1	AMINOGLYCOSIDE	STREPTOMYCIN	Clostridioides difficile	8	0	8	3.042172110887173e-4	26297
rpoB	NA	rpoB_Q489L	RIFAMYCIN	RIFAXIMIN	Clostridioides difficile	8	0	8	3.042172110887173e-4	26297
ant(3'')-Ia	NA	NA	NA	NA	Clostridioides difficile	0	8	8	3.042172110887173e-4	26297
vanZ	NA	NA	NA	NA	Clostridioides difficile_D	0	8	8	0.6153846153846154	13
gyrA	NA	gyrA_D71V	QUINOLONE	QUINOLONE	Clostridioides difficile	7	0	7	2.661900597026277e-4	26297
gyrA	NA	gyrA_T82V	QUINOLONE	QUINOLONE	Clostridioides difficile	7	0	7	2.661900597026277e-4	26297
nimB-Cd	AMR	nimB-Cd	NITROIMIDAZOLE	NITROIMIDAZOLE	Clostridioides difficile_E	6	0	6	1	6
cplR	abc-f	cplR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	CLINDAMYCIN/LINCOMYCIN/RETAPAMULIN/VIRGINIAMYCIN	Clostridioides difficile_E	6	0	6	1	6
gyrB	NA	gyrB_S366A	QUINOLONE	QUINOLONE	Clostridioides difficile_E	6	0	6	1	6
gyrB	NA	gyrB_S416A	QUINOLONE	QUINOLONE	Clostridioides difficile_E	6	0	6	1	6
rpoB	NA	rpoB_V1143D	MACROLIDE	FIDAXOMICIN	Clostridioides difficile	6	0	6	2.2816290831653802e-4	26297
AMR	NA	NA	NA	NA	Clostridioides difficile_E	0	6	6	1	6
abc-f	NA	NA	NA	NA	Clostridioides difficile_E	0	6	6	1	6
lsa(E)	lsa	lsa(E)	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	Clostridioides difficile	5	0	5	1.9013575693044833e-4	26297
tet(32)	tet(M-W-O-S)	tet(32)	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	5	0	5	1.9013575693044833e-4	26297
vanR-Cd	vanR-ABDEGLN	vanR-Cd	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile_E	5	0	5	0.8333333333333334	6
lnu(B)	lnu_BFG	lnu(B)	LINCOSAMIDE	LINCOSAMIDE	Clostridioides difficile	5	0	5	1.9013575693044833e-4	26297
gyrA	NA	gyrA_A118T	QUINOLONE	QUINOLONE	Clostridioides difficile	5	0	5	1.9013575693044833e-4	26297
rpoB	NA	rpoB_D492N	RIFAMYCIN	RIFAXIMIN	Clostridioides difficile	5	0	5	1.9013575693044833e-4	26297
rpoB	NA	rpoB_H502Y	RIFAMYCIN	RIFAXIMIN	Clostridioides difficile	5	0	5	1.9013575693044833e-4	26297
bla-A	NA	NA	NA	NA	Clostridioides difficile	0	5	5	1.9013575693044833e-4	26297
lnu_BFG	NA	NA	NA	NA	Clostridioides difficile	0	5	5	1.9013575693044833e-4	26297
lsa	NA	NA	NA	NA	Clostridioides difficile	0	5	5	1.9013575693044833e-4	26297
vanR-ABDEGLN	NA	NA	NA	NA	Clostridioides difficile_E	0	5	5	0.8333333333333334	6
aac(6')_E64	aac(6')_E	aac(6')-E64	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Clostridioides difficile	4	0	4	1.5210860554435866e-4	26297
aph(3')-H510	aph(3')	aph(3')-H510	AMINOGLYCOSIDE	KANAMYCIN	Clostridioides difficile	4	0	4	1.5210860554435866e-4	26297
vanG-Cd	vanG	vanG	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile_D	4	0	4	0.3076923076923077	13
vanR-Cd	vanR-ABDEGLN	vanR-Cd	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile_D	4	0	4	0.3076923076923077	13
vanS-Cd	vanS_ACDEFG	vanS-Cd	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile_D	4	0	4	0.3076923076923077	13
vanT-Cd	vanT-G_fam	vanT-Cd	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile_D	4	0	4	0.3076923076923077	13
gyrB	NA	gyrB_E466V	QUINOLONE	QUINOLONE	Clostridioides difficile	4	0	4	1.5210860554435866e-4	26297
catA	NA	NA	NA	NA	Clostridioides difficile	0	4	4	1.5210860554435866e-4	26297
vanG	NA	NA	NA	NA	Clostridioides difficile_D	0	4	4	0.3076923076923077	13
vanR-ABDEGLN	NA	NA	NA	NA	Clostridioides difficile_D	0	4	4	0.3076923076923077	13
vanS_ACDEFG	NA	NA	NA	NA	Clostridioides difficile_D	0	4	4	0.3076923076923077	13
vanT-G_fam	NA	NA	NA	NA	Clostridioides difficile_D	0	4	4	0.3076923076923077	13
lnu(P)	lnu_CDP	lnu(P)	LINCOSAMIDE	LINCOSAMIDE	Clostridioides difficile	3	0	3	1.1408145415826901e-4	26297
apmA	AMR	apmA	AMINOGLYCOSIDE	APRAMYCIN	Clostridioides difficile	3	0	3	1.1408145415826901e-4	26297
blaTEM-116	blaTEM	blaTEM-116	BETA-LACTAM	BETA-LACTAM	Clostridioides difficile	3	0	3	1.1408145415826901e-4	26297
blaTEM-181	blaTEM	blaTEM-181	BETA-LACTAM	BETA-LACTAM	Clostridioides difficile	3	0	3	1.1408145415826901e-4	26297
gyrA	NA	gyrA_D71G	QUINOLONE	QUINOLONE	Clostridioides difficile	3	0	3	1.1408145415826901e-4	26297
rpoB	NA	rpoB_V1143G	MACROLIDE	FIDAXOMICIN	Clostridioides difficile	3	0	3	1.1408145415826901e-4	26297
catA13	catA	catA13	PHENICOL	CHLORAMPHENICOL	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
catA16	catA	catA16	PHENICOL	CHLORAMPHENICOL	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
cfr(C)	cfr_gen	cfr	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
tet(T)	tet_rib_protect	tet(T)	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
vanG2	vanG	vanG	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
vanXY-G2	vanXY-G_fam	vanXY	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
lnu(A)	lnu_AE	lnu(A)	LINCOSAMIDE	LINCOSAMIDE	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
ble-Sh	ble	ble-Sh	BLEOMYCIN	BLEOMYCIN	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
rpoB	NA	rpoB_D492Y	RIFAMYCIN	RIFAXIMIN	Clostridioides difficile	2	0	2	7.605430277217933e-5	26297
ble	NA	NA	NA	NA	Clostridioides difficile	0	2	2	7.605430277217933e-5	26297
lnu_AE	NA	NA	NA	NA	Clostridioides difficile	0	2	2	7.605430277217933e-5	26297
aph(3')-Ia	aph(3')-I	aph(3')-Ia	AMINOGLYCOSIDE	KANAMYCIN	Clostridioides difficile	1	0	1	3.8027151386089666e-5	26297
tet(W)	tet(M-W-O-S)	tet	TETRACYCLINE	TETRACYCLINE	Clostridioides difficile	1	0	1	3.8027151386089666e-5	26297
vanH-B	vanH	vanH-B	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	1	0	1	3.8027151386089666e-5	26297
vanX-B	vanX	vanX-B	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	1	0	1	3.8027151386089666e-5	26297
vanY-B	vanY_BG	vanY-B	GLYCOPEPTIDE	VANCOMYCIN	Clostridioides difficile	1	0	1	3.8027151386089666e-5	26297
vga(A)	vga	vga(A)	LINCOSAMIDE	LINCOSAMIDE	Clostridioides difficile	1	0	1	3.8027151386089666e-5	26297
msr(A)	msr	msr(A)	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/STREPTOGRAMIN B	Clostridioides difficile	1	0	1	3.8027151386089666e-5	26297
