node_id	parent_node_id	Gene symbol	Class	Subclass	Species	n.node	n.node_child	sum	freq	denominator
floR	cmlA_floR	floR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	Klebsiella quasipneumoniae	70	9	79	0.026038233355306525	3034
dfrA15	dfrA	dfrA15	TRIMETHOPRIM	TRIMETHOPRIM	Klebsiella quasipneumoniae	78	0	78	0.025708635464733027	3034
cmlA_floR	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	76	76	0.025049439683586024	3034
blaOXA-48_fam	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	72	72	0.023731048121292023	3034
blaOKP-A-5	blaOKP-A	blaOKP-A-5	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	68	0	68	0.02241265655899802	3034
aadA_4_5	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	68	68	0.02241265655899802	3034
ant(2'')-Ia	ant(2'')	ant(2'')-Ia	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Klebsiella quasipneumoniae	67	0	67	0.022083058668424523	3034
ant(2'')	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	67	67	0.022083058668424523	3034
aph(3')	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	67	67	0.022083058668424523	3034
aph(3')-VI	aph(3')	aph(3')-VI	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Klebsiella quasipneumoniae	58	6	64	0.02109426499670402	3034
dfrA17	dfrA	dfrA17	TRIMETHOPRIM	TRIMETHOPRIM	Klebsiella quasipneumoniae	63	0	63	0.02076466710613052	3034
aac(6')-Ib-AKT	aac(6')-Ib	aac(6')-Ib	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Klebsiella quasipneumoniae	38	24	62	0.02043506921555702	3034
aadA5	aadA_4_5	aadA5	AMINOGLYCOSIDE	STREPTOMYCIN	Klebsiella quasipneumoniae	62	0	62	0.02043506921555702	3034
blaCTX-M-3	blaCTX-M	blaCTX-M-3	BETA-LACTAM	CEPHALOSPORIN	Klebsiella quasipneumoniae	62	0	62	0.02043506921555702	3034
blaOXA-9	blaOXA-9_fam	blaOXA-9	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	59	0	59	0.01944627554383652	3034
aac(6')-Ib-G	aac(6')-Ib	aac(6')-Ib	AMINOGLYCOSIDE	GENTAMICIN	Klebsiella quasipneumoniae	24	33	57	0.018787079762689517	3034
blaCTX-M-14	blaCTX-M	blaCTX-M-14	BETA-LACTAM	CEPHALOSPORIN	Klebsiella quasipneumoniae	57	0	57	0.018787079762689517	3034
blaOKP-B-45	blaOKP-B	blaOKP-B-45	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	54	0	54	0.017798286090969017	3034
blaOKP-A-3	blaOKP-A	blaOKP-A-3	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	53	0	53	0.01746868820039552	3034
mcr-10	pmrC_gen	mcr-10	COLISTIN	COLISTIN	Klebsiella quasipneumoniae	2	50	52	0.017139090309822018	3034
blaNDM-7	blaNDM	blaNDM-7	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	51	0	51	0.016809492419248517	3034
blaOKP-B-23	blaOKP-B	blaOKP-B-23	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	50	0	50	0.016479894528675015	3034
mcr-10.1	mcr-10	mcr-10.1	COLISTIN	COLISTIN	Klebsiella quasipneumoniae	50	0	50	0.016479894528675015	3034
blaOXA-48	blaOXA-48_fam	blaOXA-48	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	49	0	49	0.016150296638101518	3034
blaOKP-B-41	blaOKP-B	blaOKP-B-41	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	48	0	48	0.015820698747528016	3034
blaOXA-PR	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	48	48	0.015820698747528016	3034
blaOKP-A-4	blaOKP-A	blaOKP-A-4	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	47	0	47	0.015491100856954515	3034
ompK35	NA	ompK35_E132K	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	45	0	45	0.014831905075807514	3034
gyrA	NA	gyrA_S83Y	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	41	0	41	0.013513513513513514	3034
qnrA1	qnrA	qnrA1	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	40	0	40	0.013183915622940013	3034
qnrA	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	40	40	0.013183915622940013	3034
blaOKP-B-34	blaOKP-B	blaOKP-B-34	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	38	0	38	0.012524719841793012	3034
fosA7_fam	fosA_gen	fosA7	FOSFOMYCIN	FOSFOMYCIN	Klebsiella quasipneumoniae	37	0	37	0.012195121951219513	3034
tet(B)	tet_A_B_C_D	tet(B)	TETRACYCLINE	TETRACYCLINE	Klebsiella quasipneumoniae	37	0	37	0.012195121951219513	3034
rmtC	rmt	rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Klebsiella quasipneumoniae	37	0	37	0.012195121951219513	3034
blaOKP-A-12	blaOKP-A	blaOKP-A-12	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	36	0	36	0.011865524060646011	3034
dfr_gen	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	36	36	0.011865524060646011	3034
blaKPC-3	blaKPC	blaKPC-3	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	34	0	34	0.01120632827949901	3034
blaSHV-5	blaSHV	blaSHV-5	BETA-LACTAM	CEPHALOSPORIN	Klebsiella quasipneumoniae	33	0	33	0.010876730388925511	3034
ere(A)	ere	ere(A)	MACROLIDE	ERYTHROMYCIN	Klebsiella quasipneumoniae	31	0	31	0.01021753460777851	3034
parC	NA	parC_S80I	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	31	0	31	0.01021753460777851	3034
ere	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	31	31	0.01021753460777851	3034
dfrA5	dfrA	dfrA5	TRIMETHOPRIM	TRIMETHOPRIM	Klebsiella quasipneumoniae	30	0	30	0.00988793671720501	3034
blaOKP-B-21	blaOKP-B	blaOKP-B-21	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	30	0	30	0.00988793671720501	3034
gyrA	NA	gyrA_S83F	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	30	0	30	0.00988793671720501	3034
dfrA30	dfrA	dfrA30	TRIMETHOPRIM	TRIMETHOPRIM	Klebsiella quasipneumoniae	27	0	27	0.008899143045484509	3034
blaGES	bla-A	blaGES	BETA-LACTAM	CEPHALOSPORIN	Klebsiella quasipneumoniae	3	24	27	0.008899143045484509	3034
blaSHV-2A	blaSHV	blaSHV-2A	BETA-LACTAM	CEPHALOSPORIN	Klebsiella quasipneumoniae	27	0	27	0.008899143045484509	3034
qnrB7	qnrB	qnrB7	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	27	0	27	0.008899143045484509	3034
gyrA	NA	gyrA_D87A	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	27	0	27	0.008899143045484509	3034
dfrA16	dfrA	dfrA16	TRIMETHOPRIM	TRIMETHOPRIM	Klebsiella quasipneumoniae	26	0	26	0.008569545154911009	3034
blaOXA	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	26	26	0.008569545154911009	3034
mcr-9	pmrC_gen	mcr-9	COLISTIN	COLISTIN	Klebsiella quasipneumoniae	2	23	25	0.008239947264337508	3034
blaNDM-5	blaNDM	blaNDM-5	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	25	0	25	0.008239947264337508	3034
blaOKP-A-8	blaOKP-A	blaOKP-A-8	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	25	0	25	0.008239947264337508	3034
aac(6')-Ib3	aac(6')-Ib-AKT	aac(6')-Ib3	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Klebsiella quasipneumoniae	24	0	24	0.007910349373764008	3034
blaCMY	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	24	24	0.007910349373764008	3034
tet(C)	tet_A_B_C_D	tet(C)	TETRACYCLINE	TETRACYCLINE	Klebsiella quasipneumoniae	23	0	23	0.007580751483190508	3034
blaSHV-11	blaSHV	blaSHV-11	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	23	0	23	0.007580751483190508	3034
blaOKP-A-9	blaOKP-A	blaOKP-A-9	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	22	0	22	0.007251153592617007	3034
erm-23S_rRNA	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	22	22	0.007251153592617007	3034
blaOXA-181	blaOXA-48_fam	blaOXA-181	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	21	0	21	0.006921555702043507	3034
mcr-9.1	mcr-9	mcr-9.1	COLISTIN	COLISTIN	Klebsiella quasipneumoniae	21	0	21	0.006921555702043507	3034
qnrB19	qnrB	qnrB19	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	21	0	21	0.006921555702043507	3034
blaIMP	blaDIM-SIM-IMP	blaIMP	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	1	19	20	0.0065919578114700065	3034
blaOKP-B-20	blaOKP-B	blaOKP-B-20	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	20	0	20	0.0065919578114700065	3034
blaOKP-B-3	blaOKP-B	blaOKP-B-3	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	20	0	20	0.0065919578114700065	3034
bla-C	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	20	20	0.0065919578114700065	3034
qnr	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	19	19	0.006262359920896506	3034
aac(6')-Ib4	aac(6')-Ib-G	aac(6')-Ib4	AMINOGLYCOSIDE	GENTAMICIN	Klebsiella quasipneumoniae	18	0	18	0.005932762030323006	3034
qnrB2	qnrB	qnrB2	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	18	0	18	0.005932762030323006	3034
cat	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	18	18	0.005932762030323006	3034
erm(42)	erm-23S_rRNA	erm(42)	LINCOSAMIDE/MACROLIDE	CLINDAMYCIN/ERYTHROMYCIN	Klebsiella quasipneumoniae	17	0	17	0.005603164139749505	3034
rmtB	rmt	rmtB	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Klebsiella quasipneumoniae	1	16	17	0.005603164139749505	3034
blaCTX-M-27	blaCTX-M	blaCTX-M-27	BETA-LACTAM	CEPHALOSPORIN	Klebsiella quasipneumoniae	17	0	17	0.005603164139749505	3034
blaOXA-2_fam	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	17	17	0.005603164139749505	3034
blaOKP-A-10	blaOKP-A	blaOKP-A-10	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	16	0	16	0.005273566249176005	3034
blaOKP-A-6	blaOKP-A	blaOKP-A-6	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	16	0	16	0.005273566249176005	3034
blaOXA-2	blaOXA-2_fam	blaOXA-2	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	16	0	16	0.005273566249176005	3034
blaSCO-1	blaSCO	blaSCO-1	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	16	0	16	0.005273566249176005	3034
gyrA	NA	gyrA_S83I	QUINOLONE	QUINOLONE	Klebsiella quasipneumoniae	16	0	16	0.005273566249176005	3034
blaSCO	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	16	16	0.005273566249176005	3034
aac(6')-Ib'	aac(6')-Ib-G	aac(6')-Ib'	AMINOGLYCOSIDE	GENTAMICIN	Klebsiella quasipneumoniae	15	0	15	0.004943968358602505	3034
rmtF	rmt	rmtF	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Klebsiella quasipneumoniae	3	12	15	0.004943968358602505	3034
aac(6')-Ib-AGKT	aac(6')-Ib	aac(6')-Ib	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	Klebsiella quasipneumoniae	13	1	14	0.004614370468029005	3034
dfrA26	dfr_gen	dfrA26	TRIMETHOPRIM	TRIMETHOPRIM	Klebsiella quasipneumoniae	14	0	14	0.004614370468029005	3034
blaOKP-B-19	blaOKP-B	blaOKP-B-19	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	14	0	14	0.004614370468029005	3034
cmlA1	cmlA	cmlA1	PHENICOL	CHLORAMPHENICOL	Klebsiella quasipneumoniae	13	0	13	0.0042847725774555045	3034
aac(6')-Il	aac(6')-I	aac(6')-Il	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	Klebsiella quasipneumoniae	13	0	13	0.0042847725774555045	3034
blaGES-5	blaGES	blaGES-5	BETA-LACTAM	CARBAPENEM	Klebsiella quasipneumoniae	13	0	13	0.0042847725774555045	3034
blaOKP-A-2	blaOKP-A	blaOKP-A-2	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	13	0	13	0.0042847725774555045	3034
aac(6')-I	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	13	13	0.0042847725774555045	3034
blaVIM	NA	NA	NA	NA	Klebsiella quasipneumoniae	0	13	13	0.0042847725774555045	3034
blaOKP-B-16	blaOKP-B	blaOKP-B-16	BETA-LACTAM	BETA-LACTAM	Klebsiella quasipneumoniae	12	0	12	0.003955174686882004	3034
